DateTime,Depth,Temp
2006-06-27,0,22.254
2006-06-27,0.5,22.238
2006-06-27,1,22.279
2006-06-27,1.5,22.257
2006-06-27,2,22.295
2006-06-27,2.5,22.251
2006-06-27,3,22.091
2006-06-27,3.5,22.283
2006-06-27,4,22.296
2006-06-27,4.5,22.234
2006-06-27,5,22.231
2006-06-27,5.5,22.188
2006-06-27,6,21.823
2006-06-27,6.5,21.769
2006-06-27,7,21.674
2006-06-27,8,16
2006-06-27,9,13.84
2006-06-27,10,13.37
2006-06-27,11,12.8
2006-06-27,12,12.504
2006-06-27,13,12.48
2006-06-27,14,12.42
2006-06-27,15,12.12
2006-06-28,0,22.421
2006-06-28,0.5,22.425
2006-06-28,1,22.463
2006-06-28,1.5,22.425
2006-06-28,2,22.456
2006-06-28,2.5,22.44
2006-06-28,3,22.282
2006-06-28,3.5,22.459
2006-06-28,4,22.447
2006-06-28,4.5,22.327
2006-06-28,5,22.251
2006-06-28,5.5,22.18
2006-06-28,6,22.15
2006-06-28,6.5,21.888
2006-06-28,7,21.56
2006-06-28,8,18.86
2006-06-28,9,16.06
2006-06-28,10,14.427
2006-06-28,11,13.518
2006-06-28,12,13.149
2006-06-28,13,12.676
2006-06-28,14,12.441
2006-06-28,15,12.14
2006-06-29,0,26.012
2006-06-29,0.5,24.651
2006-06-29,1,23.567
2006-06-29,1.5,22.94
2006-06-29,2,22.587
2006-06-29,2.5,22.523
2006-06-29,3,22.339
2006-06-29,3.5,22.5
2006-06-29,4,22.44
2006-06-29,4.5,22.18
2006-06-29,5,22.132
2006-06-29,5.5,22.156
2006-06-29,6,22.12
2006-06-29,6.5,22.105
2006-06-29,7,21.621
2006-06-29,8,19.432
2006-06-29,9,18.015
2006-06-29,10,16.097
2006-06-29,11,14.031
2006-06-29,12,13.102
2006-06-29,13,12.67
2006-06-29,14,12.056
2006-06-29,15,11.89
2006-06-30,0,24.614
2006-06-30,0.5,24.577
2006-06-30,1,24.192
2006-06-30,1.5,23.667
2006-06-30,2,23.122
2006-06-30,2.5,22.804
2006-06-30,3,22.636
2006-06-30,3.5,22.766
2006-06-30,4,22.667
2006-06-30,4.5,22.364
2006-06-30,5,22.158
2006-06-30,5.5,22.014
2006-06-30,6,21.907
2006-06-30,6.5,21.65
2006-06-30,7,21.351
2006-06-30,8,19.905
2006-06-30,9,18.647
2006-06-30,10,15.204
2006-06-30,11,13.495
2006-06-30,12,12.807
2006-06-30,13,12.589
2006-06-30,14,12.474
2006-06-30,15,12.132
2006-07-01,0,22.942
2006-07-01,0.5,22.929
2006-07-01,1,22.959
2006-07-01,1.5,22.928
2006-07-01,2,22.854
2006-07-01,2.5,22.774
2006-07-01,3,22.516
2006-07-01,3.5,22.623
2006-07-01,4,22.577
2006-07-01,4.5,22.244
2006-07-01,5,22.222
2006-07-01,5.5,22.211
2006-07-01,6,22.14
2006-07-01,6.5,22.105
2006-07-01,7,21.961
2006-07-01,8,21.604
2006-07-01,9,18.955
2006-07-01,10,16.453
2006-07-01,11,13.808
2006-07-01,12,13.12
2006-07-01,13,12.243
2006-07-01,14,11.71
2006-07-01,15,11.45
2006-07-02,0,23.928
2006-07-02,0.5,23.658
2006-07-02,1,23.559
2006-07-02,1.5,23.403
2006-07-02,2,23.345
2006-07-02,2.5,23.168
2006-07-02,3,22.816
2006-07-02,3.5,22.817
2006-07-02,4,22.56
2006-07-02,4.5,22.51
2006-07-02,5,22.54
2006-07-02,5.5,22.45
2006-07-02,6,22.367
2006-07-02,6.5,22.375
2006-07-02,7,22.344
2006-07-02,8,21.561
2006-07-02,9,18.172
2006-07-02,10,16.835
2006-07-02,11,15.637
2006-07-02,12,15.188
2006-07-02,13,14.591
2006-07-02,14,13.948
2006-07-02,15,13.444
2006-07-03,0,23.367
2006-07-03,0.5,23.3
2006-07-03,1,23.35
2006-07-03,1.5,23.28
2006-07-03,2,23.33
2006-07-03,2.5,23.32
2006-07-03,3,23.15
2006-07-03,3.5,23.33
2006-07-03,4,23.27
2006-07-03,4.5,23.201
2006-07-03,5,23.2
2006-07-03,5.5,23.173
2006-07-03,6,22.902
2006-07-03,6.5,22.535
2006-07-03,7,21.531
2006-07-03,8,20.143
2006-07-03,9,19.067
2006-07-03,10,17.405
2006-07-03,11,15.656
2006-07-03,12,15.056
2006-07-03,13,13.926
