DateTime,Depth,NIT_amm,NIT_nit
2000-03-15T00:00:00Z,0,30.42142857142857,27.799285714285713
2000-03-30T00:00:00Z,0,20.385714285714286,28.65642857142857
2000-04-14T00:00:00Z,0,17.178571428571427,30.360714285714284
2000-04-27T00:00:00Z,0,16.792857142857144,31.105714285714285
2000-05-11T00:00:00Z,0,14.657142857142857,31.14857142857143
2000-05-25T00:00:00Z,0,16.757142857142856,31.153571428571425
2000-06-06T00:00:00Z,0,15.899999999999999,33.18
2000-06-20T00:00:00Z,0,5.921428571428572,31.772142857142857
2000-07-17T00:00:00Z,0,2.3285714285714283,5.735
2000-08-01T00:00:00Z,0,2.007142857142857,4.285714285714286
2000-08-17T00:00:00Z,0,2.685714285714286,2.5564285714285715
2000-09-12T00:00:00Z,0,10.835714285714285,8.562857142857142
2000-09-26T00:00:00Z,0,15.55,2.6807142857142856
2000-10-10T00:00:00Z,0,17.87857142857143,9.817142857142857
2000-10-24T00:00:00Z,0,30.985714285714288,5.507857142857143
2000-11-28T00:00:00Z,0,39.67857142857143,15.569285714285714
2001-03-13T00:00:00Z,0,5.242857142857143,50.25428571428571
2001-04-23T00:00:00Z,0,4.335714285714285,54.104285714285716
2001-05-21T00:00:00Z,0,8.185714285714285,49.18071428571428
2001-06-04T00:00:00Z,0,10.792857142857143,44.30642857142857
2001-07-02T00:00:00Z,0,2.164285714285714,16.265
2001-07-05T00:00:00Z,0,3.4357142857142855,17.675714285714285
2001-07-16T00:00:00Z,0,2.3214285714285716,5.586428571428572
2001-07-30T00:00:00Z,0,1.7214285714285713,3.775
2001-08-13T00:00:00Z,0,1.8714285714285714,3.7671428571428573
2001-08-28T00:00:00Z,0,2.164285714285714,3.4699999999999998
2001-09-10T00:00:00Z,0,9.092857142857142,9.220714285714287
2001-09-26T00:00:00Z,0,12.914285714285713,3.03
2001-10-20T00:00:00Z,0,35.74285714285714,3.9692857142857143
2001-11-06T00:00:00Z,0,26.42142857142857,8.357142857142858
2001-11-26T00:00:00Z,0,43.98571428571429,13.602142857142857
2002-05-24T00:00:00Z,0,7.642857142857142,54.19642857142857
2002-07-01T00:00:00Z,0,2.5214285714285714,35.67642857142857
2002-08-01T00:00:00Z,0,2.8785714285714286,15.793571428571429
2002-08-14T00:00:00Z,0,1.6714285714285715,7.758571428571428
2002-08-29T00:00:00Z,0,2.892857142857143,8.432142857142857
2002-09-12T00:00:00Z,0,5.478571428571429,12.803571428571427
2002-09-24T00:00:00Z,0,1.7857142857142858,6.030714285714286
2002-10-08T00:00:00Z,0,12.064285714285713,9.492142857142857
2002-10-22T00:00:00Z,0,25.05,1.74
2002-11-07T00:00:00Z,0,19.49285714285714,8.502857142857144
2002-11-20T00:00:00Z,0,25.992857142857144,8.492142857142857
2003-05-13T00:00:00Z,0,13.92142857142857,29.41642857142857
2003-05-28T00:00:00Z,0,9.692857142857141,20.873571428571427
2003-06-09T00:00:00Z,0,4.628571428571428,23.165
2003-06-27T00:00:00Z,0,8.257142857142856,14.24642857142857
2003-07-23T00:00:00Z,0,6.492857142857142,10.408571428571427
2003-08-07T00:00:00Z,0,9.235714285714286,11.662142857142857
2003-09-08T00:00:00Z,0,7.9,6.751428571428572
2003-09-22T00:00:00Z,0,11.214285714285714,6.384285714285714
2003-10-15T00:00:00Z,0,17.757142857142856,6.006428571428571
2003-11-11T00:00:00Z,0,23.607142857142858,8.12
2004-05-19T00:00:00Z,0,9.914285714285715,32.37642857142857
2004-05-26T00:00:00Z,0,9.785714285714286,33.057857142857145
2004-06-11T00:00:00Z,0,9.964285714285715,33.00071428571428
2004-06-25T00:00:00Z,0,6.642857142857142,26.647142857142857
2004-07-08T00:00:00Z,0,3.7785714285714285,20.377857142857142
2004-07-22T00:00:00Z,0,4.871428571428571,12.761428571428572
2004-09-02T00:00:00Z,0,3.7714285714285714,7.610714285714286
2004-09-16T00:00:00Z,0,6.142857142857142,8.869285714285715
2004-09-30T00:00:00Z,0,8.057142857142857,7.11
2004-10-12T00:00:00Z,0,10.15,7.52
2005-04-11T00:00:00Z,0,7.964285714285714,57.42
2005-05-25T00:00:00Z,0,8.6,49.199999999999996
2005-06-22T00:00:00Z,0,5.0285714285714285,35.95142857142857
2005-08-02T00:00:00Z,0,6.071428571428572,16.577142857142857
2005-08-19T00:00:00Z,0,5.207142857142857,11.390714285714285
2005-08-31T00:00:00Z,0,6.5285714285714285,7.24
2005-09-18T00:00:00Z,0,6.685714285714286,11.161428571428571
2005-10-10T00:00:00Z,0,10.814285714285715,10.842142857142857
2005-11-08T00:00:00Z,0,21.42142857142857,5.776428571428571
2006-04-06T00:00:00Z,0,29.52857142857143,22.372857142857143
2006-04-21T00:00:00Z,0,25.45,22.739285714285714
2006-05-04T00:00:00Z,0,21.578571428571426,23.417142857142856
2006-05-15T00:00:00Z,0,21.742857142857144,23.24
2006-05-19T00:00:00Z,0,19.52142857142857,21.402857142857144
2006-06-09T00:00:00Z,0,17.37142857142857,21.861428571428572
2006-06-29T00:00:00Z,0,11,15.372857142857143
2006-07-13T00:00:00Z,0,10.728571428571428,18.370714285714282
2006-07-17T00:00:00Z,0,10.457142857142857,14.940000000000001
2006-08-03T00:00:00Z,0,10.807142857142857,10.413571428571428
2006-08-22T00:00:00Z,0,4.5,3.5542857142857143
2006-09-08T00:00:00Z,0,10.021428571428572,2.4485714285714284
2006-10-06T00:00:00Z,0,10.778571428571428,5.182857142857142
