DateTime,Depth,DO_mgL,OXY_oxy
2012-07-10,3,8.5,265.625
2012-07-10,4,8.7,271.875
2012-07-10,5,8.7,271.875
2012-07-10,5.5,8.6,268.75
2012-07-10,6,8.2,256.25
2012-07-10,6.5,7.2,225
2012-07-10,7,5.5,171.875
2012-07-10,8,4.1,128.125
2012-07-10,8.5,3.2,100
2012-07-10,9,2.2,68.75
2012-07-10,10,1.4,43.75
2012-07-10,11,1,31.25
2012-07-10,11.5,0.7,21.875
2012-07-10,12,0.4,12.5
2012-07-10,12.5,0,0
2012-07-10,13,0,0
2012-07-10,13.5,0,0
2012-07-10,14,0,0
2012-07-10,14.5,0,0
2012-07-10,15,0,0
2012-07-10,16,0,0
2012-07-10,17,0,0
2012-07-10,18,0,0
2012-07-10,19,0,0
2012-07-10,20,0,0
2012-07-10,21,0,0
2012-07-10,22,0,0
2012-07-10,23,0,0
2012-07-10,24,0,0
2012-07-10,24.5,0,0
2012-07-23,0,7.8,243.75
2012-07-23,1,7.8,243.75
2012-07-23,2,7.8,243.75
2012-07-23,3,7.7,240.625
2012-07-23,4,7.5,234.375
2012-07-23,5,7.3,228.125
2012-07-23,6,7.4,231.25
2012-07-23,7,7.3,228.125
2012-07-23,7.5,6.6,206.25
2012-07-23,8,1.8,56.25
2012-07-23,8.5,0.6,18.75
2012-07-23,9,0,0
2012-07-23,9.5,0,0
2012-07-23,10,0,0
2012-07-23,10.5,0,0
2012-07-23,11,0,0
2012-07-23,11.5,0,0
2012-07-23,12,0,0
2012-07-23,12.5,0,0
2012-07-23,13,0,0
2012-07-23,13.5,0,0
2012-07-23,14,0,0
2012-07-23,14.5,0,0
2012-07-23,15,0,0
2012-07-23,15.5,0,0
2012-07-23,16,0,0
2012-07-23,17,0,0
2012-07-23,18,0,0
2012-07-23,19,0,0
2012-07-23,20,0,0
2012-07-23,21,0,0
2012-07-23,22,0,0
2012-07-23,23,0,0
2012-07-23,24,0,0
2012-08-06,0,7.8,243.75
2012-08-06,1,7.8,243.75
2012-08-06,2,7.8,243.75
2012-08-06,3,7.7,240.625
2012-08-06,4,7.7,240.625
2012-08-06,5,7.5,234.375
2012-08-06,6,7.4,231.25
2012-08-06,7,7.3,228.125
2012-08-06,8,7.3,228.125
2012-08-06,8.5,6.9,215.625
2012-08-06,9,4.5,140.625
2012-08-06,9.5,0,0
2012-08-06,10,0,0
2012-08-06,10.5,0,0
2012-08-06,11,0,0
2012-08-06,11.5,0,0
2012-08-06,12,0,0
2012-08-06,12.5,0,0
2012-08-06,13,0,0
2012-08-06,13.5,0,0
2012-08-06,14,0,0
2012-08-06,14.5,0,0
2012-08-06,15,0,0
2012-08-06,17,0,0
2012-08-06,18,0,0
2012-08-06,19,0,0
2012-08-06,20,0,0
2012-08-06,21,0,0
2012-08-06,22,0,0
2012-08-06,23,0,0
2012-08-06,24,0,0
2012-08-06,24.1,0,0
2012-08-20,0,7.9,246.875
2012-08-20,1,7.8,243.75
2012-08-20,2,7.7,240.625
2012-08-20,3,7.6,237.5
2012-08-20,4,7.8,243.75
2012-08-20,5,7.6,237.5
2012-08-20,6,7.4,231.25
2012-08-20,7,7.5,234.375
2012-08-20,8,7.5,234.375
2012-08-20,9,7.3,228.125
2012-08-20,9.5,6.8,212.5
2012-08-20,10,6.4,200
2012-08-20,10.5,1.3,40.625
2012-08-20,11,0,0
2012-08-20,11.5,0,0
2012-08-20,12,0,0
2012-08-20,12.5,0,0
2012-08-20,13,0,0
2012-08-20,13.5,0,0
2012-08-20,14,0,0
2012-08-20,14.5,0,0
2012-08-20,15,0,0
2012-08-20,16,0,0
2012-08-20,17,0,0
2012-08-20,18,0,0
2012-08-20,19,0,0
2012-08-20,20,0,0
2012-08-20,21,0,0
2012-08-20,22,0,0
2012-08-20,23,0,0
2012-08-20,24,0,0
2012-09-04,0,7.9,246.875
2012-09-04,1,7.9,246.875
2012-09-04,2,7.9,246.875
2012-09-04,3,7.8,243.75
2012-09-04,5,7.2,225
2012-09-04,6,6.9,215.625
2012-09-04,7,6.8,212.5
2012-09-04,8,6.6,206.25
2012-09-04,9,6.3,196.875
2012-09-04,10,6,187.5
2012-09-04,10.5,5.5,171.875
2012-09-04,11,5,156.25
2012-09-04,11.5,3.9,121.875
2012-09-04,12,0,0
2012-09-04,13,0,0
2012-09-04,14,0,0
2012-09-04,15,0,0
2012-09-04,16,0,0
2012-09-04,17,0,0
2012-09-04,18,0,0
2012-09-04,19,0,0
2012-09-04,20,0,0
2012-09-04,21,0,0
2012-09-04,22,0,0
2012-09-04,23,0,0
2012-09-04,24,0,0
2012-09-04,24.3,0,0
2012-10-01,0,10.2,318.75
2012-10-01,1,10.2,318.75
2012-10-01,2,10,312.5
2012-10-01,3,9.8,306.25
2012-10-01,5,9.6,300
2012-10-01,6,9.4,293.75
2012-10-01,7,9.2,287.5
2012-10-01,8,8.9,278.125
2012-10-01,9,8.5,265.625
2012-10-01,10,7.9,246.875
2012-10-01,11,7.6,237.5
2012-10-01,12,7.4,231.25
2012-10-01,13,7.6,237.5
2012-10-01,14,7.4,231.25
2012-10-01,15,2.3,71.875
2012-10-01,16,0.1,3.125
2012-10-01,16.5,0,0
2012-10-01,17,0.1,3.125
2012-10-01,17.5,0.1,3.125
2012-10-01,18,0.1,3.125
2012-10-01,19,0.1,3.125
2012-10-01,20,0.1,3.125
2012-10-01,21,0.1,3.125
2012-10-01,22,0.1,3.125
2012-10-01,23,0.1,3.125
2012-10-01,24,0.2,6.25
2012-10-29,0,8.7,271.875
2012-10-29,1,8.7,271.875
2012-10-29,2,8.7,271.875
2012-10-29,3,8.7,271.875
2012-10-29,4,8.7,271.875
2012-10-29,5,8.7,271.875
2012-10-29,6,8.7,271.875
2012-10-29,7,8.7,271.875
2012-10-29,8,8.7,271.875
2012-10-29,9,8.7,271.875
2012-10-29,10,8.7,271.875
2012-10-29,11,8.7,271.875
2012-10-29,12,8.7,271.875
2012-10-29,13,8.7,271.875
2012-10-29,14,8.7,271.875
2012-10-29,15,8.7,271.875
2012-10-29,16,8.7,271.875
2012-10-29,17,8.7,271.875
2012-10-29,18,8.7,271.875
2012-10-29,19,8.7,271.875
2012-10-29,21,8.7,271.875
2012-10-29,22,8.7,271.875
2012-10-29,23,8.7,271.875
2012-10-29,24,8.7,271.875
2012-10-29,24.3,8.7,271.875
2012-11-29,0,11.5,359.375
2012-11-29,1,11.5,359.375
2012-11-29,2,11.5,359.375
2012-11-29,3,11.5,359.375
2012-11-29,4,11.5,359.375
2012-11-29,5,11.5,359.375
2012-11-29,6,11.5,359.375
2012-11-29,7,11.5,359.375
2012-11-29,8,11.5,359.375
2012-11-29,9,11.5,359.375
2012-11-29,10,11.5,359.375
2012-11-29,11,11.5,359.375
2012-11-29,12,11.5,359.375
2012-11-29,13,11.5,359.375
2012-11-29,14,11.5,359.375
2012-11-29,15,11.5,359.375
2012-11-29,16,11.5,359.375
2012-11-29,17,11.5,359.375
2012-11-29,18,11.5,359.375
2012-11-29,19,11.5,359.375
2012-11-29,21,11.4,356.25
2012-11-29,22,11.4,356.25
2012-11-29,23,11.4,356.25
2012-11-29,24,11.4,356.25
2012-11-29,24.3,11.2,350
2013-02-12,0,15.4,481.25
2013-02-12,1,15.8,493.75
2013-02-12,2,15.6,487.5
2013-02-12,3,15.6,487.5
2013-02-12,4,15.4,481.25
2013-02-12,5,14.7,459.375
2013-02-12,6,14.5,453.125
2013-02-12,7,14.4,450
2013-02-12,8,14.4,450
2013-02-12,9,14.2,443.75
2013-02-12,10,14.1,440.625
2013-02-12,11,13.8,431.25
2013-02-12,12,14.2,443.75
2013-02-12,13,14.4,450
2013-02-12,14,13.9,434.375
2013-02-12,15,13.6,425
2013-02-12,16,13.7,428.125
2013-02-12,17,13.3,415.625
2013-02-12,18,12.7,396.875
2013-02-12,19,11.3,353.125
2013-02-12,21,11.3,353.125
2013-02-12,22,11.3,353.125
2013-02-12,23,11.3,353.125
2013-02-12,24,13.4,418.75
2013-04-29,0,16.3,509.375
2013-04-29,1,16.3,509.375
2013-04-29,2,16.3,509.375
2013-04-29,3,16.1,503.12500000000006
2013-04-29,4,15.9,496.875
2013-04-29,5,15.1,471.875
2013-04-29,6,15.1,471.875
2013-04-29,7,15,468.75
2013-04-29,8,14.8,462.5
2013-04-29,9,14.8,462.5
2013-04-29,10,14.7,459.375
2013-04-29,11,14.7,459.375
2013-04-29,12,14.5,453.125
2013-04-29,13,14.5,453.125
2013-04-29,14,14.5,453.125
2013-04-29,15,14.4,450
2013-04-29,16,14.4,450
2013-04-29,17,14.3,446.875
2013-04-29,18,14.3,446.875
2013-04-29,19,14.2,443.75
2013-04-29,21,14.2,443.75
2013-04-29,22,14.2,443.75
2013-04-29,23,14.1,440.625
2013-04-29,24,14,437.5
2013-04-29,24.5,14,437.5
2013-05-14,0,13,406.25
2013-05-14,1,13.2,412.5
2013-05-14,2,13.1,409.375
2013-05-14,3,12.9,403.125
2013-05-14,5,12.5,390.625
2013-05-14,6,12.5,390.625
2013-05-14,7,12.5,390.625
2013-05-14,8,12.5,390.625
2013-05-14,9,12.5,390.625
2013-05-14,10,12.5,390.625
2013-05-14,11,12.5,390.625
2013-05-14,12,12.4,387.5
2013-05-14,13,12.3,384.375
2013-05-14,14,12.2,381.25
2013-05-14,15,12,375
2013-05-14,16,11.8,368.75
2013-05-14,17,11.8,368.75
2013-05-14,18,11.7,365.625
2013-05-14,19,11.6,362.5
2013-05-14,20,11.6,362.5
2013-05-14,21,11.4,356.25
2013-05-14,22,11.3,353.125
2013-05-14,23,11.1,346.875
2013-05-14,24,11,343.75
2013-05-14,24.2,11,343.75
2013-05-28,0,11.2,350
2013-05-28,1,11.3,353.125
2013-05-28,2,11.3,353.125
2013-05-28,3,11.2,350
2013-05-28,4,11.2,350
2013-05-28,5,11.1,346.875
2013-05-28,6,11.1,346.875
2013-05-28,7,11.1,346.875
2013-05-28,8,11,343.75
2013-05-28,9,11,343.75
2013-05-28,10,11,343.75
2013-05-28,11,10.9,340.625
2013-05-28,12,11,343.75
2013-05-28,13,11,343.75
2013-05-28,14,11,343.75
2013-05-28,15,10.8,337.5
2013-05-28,16,10.7,334.375
2013-05-28,17,10.7,334.375
2013-05-28,18,10.7,334.375
2013-05-28,19,10.5,328.125
2013-05-28,20,10.4,325
2013-05-28,21,7.7,240.625
2013-05-28,22,7.5,234.375
2013-05-28,23,5.7,178.125
2013-05-28,24,4.9,153.125
2013-05-28,24.5,4.9,153.125
2013-06-10,0,10,312.5
2013-06-10,1,10.3,321.875
2013-06-10,2,10.3,321.875
2013-06-10,3,10.3,321.875
2013-06-10,4,10.3,321.875
2013-06-10,5,10.3,321.875
2013-06-10,6,10.3,321.875
2013-06-10,7,10.4,325
2013-06-10,8,10.3,321.875
2013-06-10,9,10,312.5
2013-06-10,10,8.8,275
2013-06-10,11,8.6,268.75
2013-06-10,12,8.4,262.5
2013-06-10,13,7.6,237.5
2013-06-10,14,7.4,231.25
2013-06-10,15,7.6,237.5
2013-06-10,17,6.5,203.125
2013-06-10,18,6.2,193.75
2013-06-10,19,5.9,184.375
2013-06-10,20,4.4,137.5
2013-06-10,21,1.8,56.25
2013-06-10,22,1.4,43.75
2013-06-10,23,0.8,25
2013-06-10,24,0.7,21.875
2013-06-10,24.5,0.3,9.375
2013-06-24,0,11.7,365.625
2013-06-24,1,11.6,362.5
2013-06-24,2,11.7,365.625
2013-06-24,3,11.6,362.5
2013-06-24,4,11.5,359.375
2013-06-24,5,11.4,356.25
2013-06-24,6,11.1,346.875
2013-06-24,6.5,9,281.25
2013-06-24,7,8.5,265.625
2013-06-24,8,7,218.75
2013-06-24,9,6.4,200
2013-06-24,10,5.8,181.25
2013-06-24,11,5.1,159.375
2013-06-24,12,4.3,134.375
2013-06-24,13,3.8,118.75
2013-06-24,14,4.2,131.25
2013-06-24,15,3.4,106.25
2013-06-24,16,3.1,96.875
2013-06-24,17,2.1,65.625
2013-06-24,18,1.1,34.375
2013-06-24,19,0.5,15.625
2013-06-24,20,0.3,9.375
2013-06-24,21,0.3,9.375
2013-06-24,22,0.3,9.375
2013-06-24,23,0.3,9.375
2013-06-24,24,0.4,12.5
2013-06-24,24.8,0.4,12.5
2013-07-08,0,6.6,206.25
2013-07-08,1,6.6,206.25
2013-07-08,2,6.5,203.125
2013-07-08,3,6.4,200
2013-07-08,4,6.1,190.625
2013-07-08,5,5.9,184.375
2013-07-08,6,5.9,184.375
2013-07-08,7,5.5,171.875
2013-07-08,8,4.2,131.25
2013-07-08,8.5,3.8,118.75
2013-07-08,9,1.8,56.25
2013-07-08,9.5,1.7,53.125
2013-07-08,11,1.4,43.75
2013-07-08,12,1.1,34.375
2013-07-08,13,0.8,25
2013-07-08,14,0.9,28.125
2013-07-08,15,0.7,21.875
2013-07-08,16,0.3,9.375
2013-07-08,17,0.1,3.125
2013-07-08,18,0.2,6.25
2013-07-08,19,0.2,6.25
2013-07-08,20,0.2,6.25
2013-07-08,21,0.2,6.25
2013-07-08,22,0.3,9.375
2013-07-08,23,0.3,9.375
2013-07-08,24,0.3,9.375
2013-07-08,24.6,0.4,12.5
2013-07-22,0,9.1,284.375
2013-07-22,1,9.2,287.5
2013-07-22,2,9.2,287.5
2013-07-22,3,8.6,268.75
2013-07-22,4,8.3,259.375
2013-07-22,5,8.1,253.125
2013-07-22,5.5,8.1,253.125
2013-07-22,6,7.7,240.625
2013-07-22,6.5,6.1,190.625
2013-07-22,7,3.6,112.5
2013-07-22,8,0.2,6.25
2013-07-22,9,0.2,6.25
2013-07-22,10,0.2,6.25
2013-07-22,11,0.1,3.125
2013-07-22,12,0.1,3.125
2013-07-22,13,0.1,3.125
2013-07-22,14,0.1,3.125
2013-07-22,15,0.1,3.125
2013-07-22,16,0.1,3.125
2013-07-22,17,0.1,3.125
2013-07-22,18,0.1,3.125
2013-07-22,19,0.1,3.125
2013-07-22,20,0.1,3.125
2013-07-22,21,0.1,3.125
2013-07-22,22,0.1,3.125
2013-07-22,23,0.1,3.125
2013-07-22,24,0.1,3.125
2013-07-22,24.4,0.1,3.125
2013-08-05,0,7.5,234.375
2013-08-05,1,7.6,237.5
2013-08-05,2,7.6,237.5
2013-08-05,3,7.6,237.5
2013-08-05,4,7.6,237.5
2013-08-05,5,7.6,237.5
2013-08-05,6,7.6,237.5
2013-08-05,7,7.2,225
2013-08-05,7.5,6.9,215.625
2013-08-05,8,6.5,203.125
2013-08-05,8.5,2.1,65.625
2013-08-05,9,0.4,12.5
2013-08-05,10,0.1,3.125
2013-08-05,11,0.1,3.125
2013-08-05,12,0.1,3.125
2013-08-05,13,0.1,3.125
2013-08-05,14,0.1,3.125
2013-08-05,15,0.1,3.125
2013-08-05,16,0.1,3.125
2013-08-05,17,0.1,3.125
2013-08-05,18,0.1,3.125
2013-08-05,19,0.1,3.125
2013-08-05,20,0.1,3.125
2013-08-05,21,0.1,3.125
2013-08-05,23,0.1,3.125
2013-08-05,24,0.1,3.125
2013-08-05,24.4,0.1,3.125
2013-08-21,0,8.7,271.875
2013-08-21,1,8.7,271.875
2013-08-21,2,8.8,275
2013-08-21,3,8.7,271.875
2013-08-21,4,8.6,268.75
2013-08-21,5,8.5,265.625
2013-08-21,6,8,250
2013-08-21,7,7.8,243.75
2013-08-21,7.5,7.3,228.125
2013-08-21,8,4.4,137.5
2013-08-21,8.5,1.9,59.375
2013-08-21,9,0.1,3.125
2013-08-21,10,0.1,3.125
2013-08-21,11,0.1,3.125
2013-08-21,12,0.1,3.125
2013-08-21,13,0.1,3.125
2013-08-21,14,0.1,3.125
2013-08-21,15,0.1,3.125
2013-08-21,16,0.1,3.125
2013-08-21,17,0.1,3.125
2013-08-21,18,0.1,3.125
2013-08-21,19,0.1,3.125
2013-08-21,20,0.1,3.125
2013-08-21,21,0.1,3.125
2013-08-21,22,0.1,3.125
2013-08-21,23,0.1,3.125
2013-08-21,24,0.1,3.125
2013-08-21,24.4,0.1,3.125
2013-09-04,0,7.5,234.375
2013-09-04,1,7.5,234.375
2013-09-04,2,7.4,231.25
2013-09-04,3,7.4,231.25
2013-09-04,4,7.4,231.25
2013-09-04,5,7.3,228.125
2013-09-04,6,7.3,228.125
2013-09-04,7,7.1,221.875
2013-09-04,8.5,6.7,209.375
2013-09-04,9,2,62.5
2013-09-04,9.5,0,0
2013-09-04,10,0,0
2013-09-04,11,0,0
2013-09-04,12,0,0
2013-09-04,13,0,0
2013-09-04,14,0,0
2013-09-04,15,0,0
2013-09-04,16,0,0
2013-09-04,17,0,0
2013-09-04,18,0,0
2013-09-04,19,0,0
2013-09-04,20,0,0
2013-09-04,21,0,0
2013-09-04,22,0,0
2013-09-04,23,0,0
2013-09-04,24,0,0
2013-09-04,24.4,0,0
2013-09-30,0,8.3,259.375
2013-09-30,1,8.3,259.375
2013-09-30,2,8.3,259.375
2013-09-30,3,8.3,259.375
2013-09-30,4,8.2,256.25
2013-09-30,5,8.1,253.125
2013-09-30,6,8.1,253.125
2013-09-30,7,8,250
2013-09-30,9,7.6,237.5
2013-09-30,10,7,218.75
2013-09-30,10.5,6.8,212.5
2013-09-30,11,6.3,196.875
2013-09-30,11.5,5.7,178.125
2013-09-30,12,4.8,150
2013-09-30,12.5,0.2,6.25
2013-09-30,13,0.2,6.25
2013-09-30,14,0.1,3.125
2013-09-30,15,0.1,3.125
2013-09-30,16,0.1,3.125
2013-09-30,17,0.1,3.125
2013-09-30,18,0.1,3.125
2013-09-30,19,0.1,3.125
2013-09-30,20,0.1,3.125
2013-09-30,21,0.1,3.125
2013-09-30,22,0.1,3.125
2013-09-30,23,0.1,3.125
2013-09-30,24,0.1,3.125
2013-09-30,24.3,0.1,3.125
2013-10-29,0,8.9,278.125
2013-10-29,1,8.7,271.875
2013-10-29,2,8.4,262.5
2013-10-29,3,8.4,262.5
2013-10-29,5,8.4,262.5
2013-10-29,6,8.4,262.5
2013-10-29,7,8.4,262.5
2013-10-29,8,8.4,262.5
2013-10-29,9,8.4,262.5
2013-10-29,10,8.4,262.5
2013-10-29,11,8.4,262.5
2013-10-29,12,8.4,262.5
2013-10-29,13,8.4,262.5
2013-10-29,14,8.4,262.5
2013-10-29,15,8.4,262.5
2013-10-29,16,8.4,262.5
2013-10-29,17,8.4,262.5
2013-10-29,18,8.4,262.5
2013-10-29,19,8.4,262.5
2013-10-29,20,8.4,262.5
2013-10-29,21,8.4,262.5
2013-10-29,22,8.4,262.5
2013-10-29,23,8.4,262.5
2013-10-29,24,8.4,262.5
2013-10-29,24.4,8.4,262.5
2013-12-02,0,14.3,446.875
2013-12-02,1,14.3,446.875
2013-12-02,2,14.3,446.875
2013-12-02,3,14.3,446.875
2013-12-02,4,14.3,446.875
2013-12-02,5,14.3,446.875
2013-12-02,6,14.2,443.75
2013-12-02,7,14.2,443.75
2013-12-02,9,14.2,443.75
2013-12-02,10,14.2,443.75
2013-12-02,11,14.2,443.75
2013-12-02,12,14.2,443.75
2013-12-02,13,14.2,443.75
2013-12-02,14,14.2,443.75
2013-12-02,15,14.2,443.75
2013-12-02,16,14.2,443.75
2013-12-02,17,14.2,443.75
2013-12-02,18,14.2,443.75
2013-12-02,19,14.2,443.75
2013-12-02,20,14.2,443.75
2013-12-02,21,14.2,443.75
2013-12-02,22,14.2,443.75
2013-12-02,23,14.1,440.625
2013-12-02,24,14,437.5
2013-12-02,24.5,13,406.25
2014-02-03,0,13.9,434.375
2014-02-03,1,13.1,409.375
2014-02-03,2,13.1,409.375
2014-02-03,3,13.1,409.375
2014-02-03,4,13,406.25
2014-02-03,5,12.9,403.125
2014-02-03,6,12.8,400
2014-02-03,7,12.4,387.5
2014-02-03,8,12.1,378.125
2014-02-03,9,11.6,362.5
2014-02-03,10,10.6,331.25
2014-02-03,11,10.1,315.625
2014-02-03,12,9.9,309.375
2014-02-03,13,9.9,309.375
2014-02-03,14,9.3,290.625
2014-02-03,15,9.1,284.375
2014-02-03,16,7.4,231.25
2014-02-03,17,6.4,200
2014-02-03,18,5.7,178.125
2014-02-03,19,3.1,96.875
2014-02-03,21,3.1,96.875
2014-02-03,22,0.3,9.375
2014-02-03,23,0.3,9.375
2014-02-03,23.6,0.3,9.375
2014-04-29,0,12.1,378.125
2014-04-29,1,12.1,378.125
2014-04-29,2,12.1,378.125
2014-04-29,3,12.1,378.125
2014-04-29,4,12.1,378.125
2014-04-29,5,12.1,378.125
2014-04-29,6,12.1,378.125
2014-04-29,7,12.1,378.125
2014-04-29,8,12.1,378.125
2014-04-29,9,12.1,378.125
2014-04-29,10,12.1,378.125
2014-04-29,11,12.1,378.125
2014-04-29,12,12.1,378.125
2014-04-29,13,12.1,378.125
2014-04-29,14,12.1,378.125
2014-04-29,15,12.1,378.125
2014-04-29,16,12.1,378.125
2014-04-29,17,12.1,378.125
2014-04-29,18,12.1,378.125
2014-04-29,19,12.1,378.125
2014-04-29,21,12.1,378.125
2014-04-29,22,12.1,378.125
2014-04-29,23,12.1,378.125
2014-04-29,24,12.1,378.125
2014-04-29,24.5,12.1,378.125
2014-05-14,0,13.9,434.375
2014-05-14,1,14.4,450
2014-05-14,2,14.2,443.75
2014-05-14,3,14,437.5
2014-05-14,4,13.8,431.25
2014-05-14,5,13.7,428.125
2014-05-14,6,13.7,428.125
2014-05-14,7,13.5,421.875
2014-05-14,9,13.4,418.75
2014-05-14,10,13.4,418.75
2014-05-14,11,13.1,409.375
2014-05-14,12,13,406.25
2014-05-14,13,12.9,403.125
2014-05-14,14,12.8,400
2014-05-14,15,12.7,396.875
2014-05-14,16,12.2,381.25
2014-05-14,17,11.4,356.25
2014-05-14,18,11,343.75
2014-05-14,19,10.9,340.625
2014-05-14,20,10.7,334.375
2014-05-14,21,10.3,321.875
2014-05-14,22,10,312.5
2014-05-14,23,10,312.5
2014-05-14,24,10,312.5
2014-05-14,24.3,10,312.5
2014-05-28,0,13.4,418.75
2014-05-28,1,13.6,425
2014-05-28,2,12.7,396.875
2014-05-28,3,12.1,378.125
2014-05-28,4,11.9,371.875
2014-05-28,5,10.4,325
2014-05-28,6,9.4,293.75
2014-05-28,7,9.3,290.625
2014-05-28,8,9.3,290.625
2014-05-28,9,9.7,303.125
2014-05-28,10,9.7,303.125
2014-05-28,11,9.4,293.75
2014-05-28,12,9.7,303.125
2014-05-28,13,9.7,303.125
2014-05-28,14,8.9,278.125
2014-05-28,15,9.2,287.5
2014-05-28,16,9,281.25
2014-05-28,17,8.9,278.125
2014-05-28,18,8.6,268.75
2014-05-28,19,8,250
2014-05-28,20,7.5,234.375
2014-05-28,21,7.4,231.25
2014-05-28,22,7.2,225
2014-05-28,23,6.8,212.5
2014-05-28,24,6.7,209.375
2014-05-28,24.4,4.5,140.625
2014-06-09,0,9.7,303.125
2014-06-09,1,9.5,296.875
2014-06-09,2,9.7,303.125
2014-06-09,3,9.6,300
2014-06-09,4,9.6,300
2014-06-09,4.5,9.3,290.625
2014-06-09,5,9.4,293.75
2014-06-09,5.5,7.5,234.375
2014-06-09,6,7.4,231.25
2014-06-09,7,7.5,234.375
2014-06-09,8,7.3,228.125
2014-06-09,9,7.6,237.5
2014-06-09,11,7.4,231.25
2014-06-09,12,7.6,237.5
2014-06-09,13,6.7,209.375
2014-06-09,14,6.6,206.25
2014-06-09,15,6.5,203.125
2014-06-09,16,6.4,200
2014-06-09,17,6.1,190.625
2014-06-09,18,5.6,175
2014-06-09,19,4.4,137.5
2014-06-09,20,3.6,112.5
2014-06-09,21,3.5,109.375
2014-06-09,22,3.4,106.25
2014-06-09,23,3.2,100
2014-06-09,24,3,93.75
2014-06-09,24.2,2.7,84.375
2014-06-23,0,10.6,331.25
2014-06-23,1,10.9,340.625
2014-06-23,2,10.7,334.375
2014-06-23,3,10.2,318.75
2014-06-23,4,8.5,265.625
2014-06-23,5,7.6,237.5
2014-06-23,6,7.4,231.25
2014-06-23,7,7.3,228.125
2014-06-23,7.5,6.6,206.25
2014-06-23,8,6.3,196.875
2014-06-23,8.5,6.2,193.75
2014-06-23,9,5.4,168.75
2014-06-23,10,5.8,181.25
2014-06-23,11,5,156.25
2014-06-23,12,4.6,143.75
2014-06-23,13,4.5,140.625
2014-06-23,14,4.2,131.25
2014-06-23,15,3.9,121.875
2014-06-23,16,3.7,115.625
2014-06-23,17,2.2,68.75
2014-06-23,18,1.6,50
2014-06-23,19,1.6,50
2014-06-23,20,1.2,37.5
2014-06-23,21,0.5,15.625
2014-06-23,22,0.1,3.125
2014-06-23,23,0.1,3.125
2014-06-23,24,0.2,6.25
2014-06-23,24.4,0.2,6.25
2014-07-07,1,9.6,300
2014-07-07,2,9.1,284.375
2014-07-07,3,8.8,275
2014-07-07,4,8.7,271.875
2014-07-07,5,8.3,259.375
2014-07-07,6,8,250
2014-07-07,7,7.5,234.375
2014-07-07,7.5,7,218.75
2014-07-07,8,3.3,103.125
2014-07-07,8.5,3.2,100
2014-07-07,9,2.9,90.625
2014-07-07,10,2,62.5
2014-07-07,11,2.1,65.625
2014-07-07,12,1.9,59.375
2014-07-07,13,1.4,43.75
2014-07-07,14,0.9,28.125
2014-07-07,15,0.9,28.125
2014-07-07,16,0.1,3.125
2014-07-07,17,0.1,3.125
2014-07-07,18,0.1,3.125
2014-07-07,19,0.1,3.125
2014-07-07,20,0.1,3.125
2014-07-07,21,0.1,3.125
2014-07-07,22,0.1,3.125
2014-07-07,23,0.1,3.125
2014-07-07,24,0.2,6.25
2014-07-07,24.8,0.2,6.25
2014-07-21,0,10.1,315.625
2014-07-21,1,10,312.5
2014-07-21,2,9.9,309.375
2014-07-21,3,9.8,306.25
2014-07-21,4,9.8,306.25
2014-07-21,5,8.2,256.25
2014-07-21,6,7.9,246.875
2014-07-21,7,4.9,153.125
2014-07-21,8,4.1,128.125
2014-07-21,9,2.4,75
2014-07-21,9.5,0.1,3.125
2014-07-21,10,0.1,3.125
2014-07-21,11,0.1,3.125
2014-07-21,12,0.2,6.25
2014-07-21,13,0.1,3.125
2014-07-21,14,0.2,6.25
2014-07-21,15,0.2,6.25
2014-07-21,16,0.2,6.25
2014-07-21,17,0.2,6.25
2014-07-21,18,0.2,6.25
2014-07-21,19,0.2,6.25
2014-07-21,20,0.2,6.25
2014-07-21,21,0.3,9.375
2014-07-21,22,0.3,9.375
2014-07-21,23,0.3,9.375
2014-07-21,24,0.3,9.375
2014-08-04,0,10.5,328.125
2014-08-04,1,10.8,337.5
2014-08-04,2,10.6,331.25
2014-08-04,3,10.4,325
2014-08-04,4,9.8,306.25
2014-08-04,5,9.9,309.375
2014-08-04,6,7.9,246.875
2014-08-04,7,6.3,196.875
2014-08-04,9,0.1,3.125
2014-08-04,10,0.1,3.125
2014-08-04,11,0.1,3.125
2014-08-04,12,0.1,3.125
2014-08-04,13,0.1,3.125
2014-08-04,14,0.1,3.125
2014-08-04,15,0.1,3.125
2014-08-04,16,0.1,3.125
2014-08-04,17,0.1,3.125
2014-08-04,18,0.1,3.125
2014-08-04,19,0.1,3.125
2014-08-04,20,0.1,3.125
2014-08-04,21,0.1,3.125
2014-08-04,22,0.1,3.125
2014-08-04,23,0.1,3.125
2014-08-04,24,0.2,6.25
2014-08-04,24.2,0.2,6.25
2014-08-20,0,9.5,296.875
2014-08-20,1,9,281.25
2014-08-20,2,9.3,290.625
2014-08-20,3,8.8,275
2014-08-20,4,8.9,278.125
2014-08-20,5,8.9,278.125
2014-08-20,6,8.7,271.875
2014-08-20,7,7.8,243.75
2014-08-20,8,6.6,206.25
2014-08-20,9,1.3,40.625
2014-08-20,9.5,0.2,6.25
2014-08-20,10,0.1,3.125
2014-08-20,10.5,0.1,3.125
2014-08-20,11,0.1,3.125
2014-08-20,12,0.2,6.25
2014-08-20,13,0.2,6.25
2014-08-20,14,0.3,9.375
2014-08-20,15,0.3,9.375
2014-08-20,16,0.4,12.5
