DateTime,Depth,TN_mgL,TOT_tn
2003-11-25T00:00:00Z,4,0.92,65.71428571428572
2003-11-25T00:00:00Z,8,0.9400000000000001,67.14285714285715
2003-11-25T00:00:00Z,20,0.89,63.57142857142858
2004-02-03T00:00:00Z,0,1.03,73.57142857142857
2004-02-03T00:00:00Z,4,0.92,65.71428571428572
2004-02-03T00:00:00Z,8,0.86,61.42857142857143
2004-02-03T00:00:00Z,12,0.86,61.42857142857143
2004-02-03T00:00:00Z,16,0.89,63.57142857142858
2004-03-29T00:00:00Z,0,1,71.42857142857143
2004-03-29T00:00:00Z,4,1.03,73.57142857142857
2004-04-12T00:00:00Z,0,0.85,60.714285714285715
2004-04-12T00:00:00Z,4,0.7000000000000001,50.00000000000001
2004-04-28T00:00:00Z,0,0.7000000000000001,50.00000000000001
2004-04-28T00:00:00Z,4,0.76,54.285714285714285
2004-05-10T00:00:00Z,0,0.9400000000000001,67.14285714285715
2004-05-10T00:00:00Z,4,0.9,64.28571428571429
2004-05-10T00:00:00Z,20,0.85,60.714285714285715
2004-05-24T00:00:00Z,0,0.8300000000000001,59.28571428571429
2004-05-24T00:00:00Z,4,0.79,56.42857142857143
2004-06-07T00:00:00Z,0,0.72,51.42857142857143
2004-06-07T00:00:00Z,4,0.6,42.857142857142854
2004-06-07T00:00:00Z,10,0.66,47.142857142857146
2004-06-07T00:00:00Z,12,0.68,48.57142857142858
2004-06-07T00:00:00Z,14,0.84,60
2004-06-07T00:00:00Z,16,1,71.42857142857143
2004-06-07T00:00:00Z,18,1,71.42857142857143
2004-06-07T00:00:00Z,20,1.12,80.00000000000001
2004-06-07T00:00:00Z,22,1.12,80.00000000000001
2004-06-21T00:00:00Z,0,0.75,53.57142857142857
2004-06-21T00:00:00Z,4,0.76,54.285714285714285
2004-07-06T00:00:00Z,0,0.75,53.57142857142857
2004-07-06T00:00:00Z,4,0.77,55
2004-07-06T00:00:00Z,8,0.8,57.142857142857146
2004-07-06T00:00:00Z,12,0.65,46.42857142857143
2004-07-06T00:00:00Z,14,0.64,45.714285714285715
2004-07-06T00:00:00Z,16,0.87,62.142857142857146
2004-07-06T00:00:00Z,18,0.73,52.142857142857146
2004-07-06T00:00:00Z,20,0.78,55.714285714285715
2004-07-06T00:00:00Z,22,1.1500000000000001,82.14285714285715
2004-07-19T00:00:00Z,0,0.85,60.714285714285715
2004-07-19T00:00:00Z,4,0.76,54.285714285714285
2004-08-03T00:00:00Z,0,0.8,57.142857142857146
2004-08-03T00:00:00Z,4,0.6900000000000001,49.28571428571429
2004-08-03T00:00:00Z,8,0.65,46.42857142857143
2004-08-03T00:00:00Z,10,0.9,64.28571428571429
2004-08-03T00:00:00Z,14,1.05,75
2004-08-03T00:00:00Z,16,1.1,78.57142857142858
2004-08-03T00:00:00Z,18,1.42,101.42857142857143
2004-08-03T00:00:00Z,20,2.05,146.42857142857142
2004-08-03T00:00:00Z,22,2.09,149.28571428571428
2004-08-16T00:00:00Z,0,0.8,57.142857142857146
2004-08-16T00:00:00Z,4,0.79,56.42857142857143
2004-09-07T00:00:00Z,0,0.61,43.57142857142857
2004-09-07T00:00:00Z,8,0.64,45.714285714285715
2004-09-07T00:00:00Z,20,2.46,175.71428571428572
2004-09-07T00:00:00Z,22,2.83,202.14285714285717
2004-10-05T00:00:00Z,4,0.74,52.85714285714286
2004-10-05T00:00:00Z,20,2.68,191.42857142857144
2004-11-03T00:00:00Z,0,1.19,85
2004-11-03T00:00:00Z,4,0.93,66.42857142857143
2005-01-31T00:00:00Z,0,1.16,82.85714285714285
2005-01-31T00:00:00Z,4,1.08,77.14285714285715
2005-01-31T00:00:00Z,8,1.07,76.42857142857143
2005-01-31T00:00:00Z,12,1.04,74.28571428571429
2005-01-31T00:00:00Z,16,1.08,77.14285714285715
2005-04-15T00:00:00Z,0,0.81,57.85714285714286
2005-04-15T00:00:00Z,4,0.87,62.142857142857146
2005-04-15T00:00:00Z,8,0.81,57.85714285714286
2005-04-15T00:00:00Z,12,0.64,45.714285714285715
2005-04-15T00:00:00Z,16,0.81,57.85714285714286
2005-04-25T00:00:00Z,0,0.78,55.714285714285715
2005-04-25T00:00:00Z,4,0.74,52.85714285714286
2005-05-09T00:00:00Z,0,0.64,45.714285714285715
2005-05-09T00:00:00Z,20,0.64,45.714285714285715
2005-05-23T00:00:00Z,0,0.62,44.285714285714285
2005-05-23T00:00:00Z,4,0.59,42.14285714285714
2005-06-06T00:00:00Z,0,0.65,46.42857142857143
2005-06-06T00:00:00Z,4,0.68,48.57142857142858
2005-06-06T00:00:00Z,10,0.72,51.42857142857143
2005-06-06T00:00:00Z,12,0.8300000000000001,59.28571428571429
2005-06-06T00:00:00Z,14,0.8200000000000001,58.57142857142858
2005-06-06T00:00:00Z,16,0.8300000000000001,59.28571428571429
2005-06-06T00:00:00Z,18,0.84,60
2005-06-06T00:00:00Z,20,1.05,75
2005-06-06T00:00:00Z,22,1.01,72.14285714285714
2005-06-20T00:00:00Z,0,0.62,44.285714285714285
2005-06-20T00:00:00Z,4,0.61,43.57142857142857
2005-07-05T00:00:00Z,0,1.19,85
2005-07-05T00:00:00Z,4,1.1,78.57142857142858
2005-07-05T00:00:00Z,8,0.71,50.714285714285715
2005-07-05T00:00:00Z,10,0.74,52.85714285714286
2005-07-05T00:00:00Z,14,0.66,47.142857142857146
2005-07-05T00:00:00Z,16,0.72,51.42857142857143
2005-07-05T00:00:00Z,18,1.3800000000000001,98.57142857142858
2005-07-05T00:00:00Z,20,1.3800000000000001,98.57142857142858
2005-07-05T00:00:00Z,22,1.61,115.00000000000001
2005-07-18T00:00:00Z,0,0.68,48.57142857142858
2005-07-18T00:00:00Z,4,0.8200000000000001,58.57142857142858
2005-08-01T00:00:00Z,0,0.78,55.714285714285715
2005-08-01T00:00:00Z,4,1.06,75.71428571428572
2005-08-01T00:00:00Z,8,1.05,75
2005-08-01T00:00:00Z,10,0.96,68.57142857142857
2005-08-01T00:00:00Z,12,0.97,69.28571428571429
2005-08-01T00:00:00Z,14,0.92,65.71428571428572
2005-08-01T00:00:00Z,18,1.93,137.85714285714286
2005-08-01T00:00:00Z,20,1.83,130.71428571428572
2005-08-01T00:00:00Z,22,2.35,167.85714285714286
2005-08-15T00:00:00Z,0,0.76,54.285714285714285
2005-08-15T00:00:00Z,4,0.74,52.85714285714286
2005-08-29T00:00:00Z,0,0.6900000000000001,49.28571428571429
2005-08-29T00:00:00Z,4,0.66,47.142857142857146
2005-08-29T00:00:00Z,8,0.61,43.57142857142857
2005-08-29T00:00:00Z,10,0.63,45
2005-08-29T00:00:00Z,14,1.06,75.71428571428572
2005-08-29T00:00:00Z,16,1.3,92.85714285714286
2005-08-29T00:00:00Z,18,1.87,133.57142857142858
2005-08-29T00:00:00Z,20,2.3000000000000003,164.2857142857143
2005-08-29T00:00:00Z,22,2.74,195.71428571428572
2005-09-26T00:00:00Z,0,0.52,37.142857142857146
2005-09-26T00:00:00Z,4,0.54,38.57142857142858
2005-11-02T00:00:00Z,0,0.93,66.42857142857143
2005-11-02T00:00:00Z,20,0.84,60
2005-11-30T00:00:00Z,0,1,71.42857142857143
2005-11-30T00:00:00Z,20,0.98,70
2006-03-06T00:00:00Z,0,1.02,72.85714285714286
2006-03-06T00:00:00Z,4,0.97,69.28571428571429
2006-03-06T00:00:00Z,12,0.96,68.57142857142857
2006-03-06T00:00:00Z,16,0.9,64.28571428571429
2006-03-06T00:00:00Z,17.5,1.03,73.57142857142857
2006-04-04T00:00:00Z,0,0.8,57.142857142857146
2006-04-04T00:00:00Z,4,0.85,60.714285714285715
2006-04-17T00:00:00Z,0,0.91,65
2006-04-17T00:00:00Z,4,0.91,65
2006-04-17T00:00:00Z,12,0.92,65.71428571428572
2006-04-17T00:00:00Z,16,0.87,62.142857142857146
2006-04-17T00:00:00Z,20,0.93,66.42857142857143
2006-05-02T00:00:00Z,0,0.86,61.42857142857143
2006-05-02T00:00:00Z,4,0.8200000000000001,58.57142857142858
2006-05-15T00:00:00Z,0,1.04,74.28571428571429
2006-05-15T00:00:00Z,20,0.96,68.57142857142857
2006-05-30T00:00:00Z,0,0.85,60.714285714285715
2006-05-30T00:00:00Z,4,0.85,60.714285714285715
2006-06-12T00:00:00Z,0,0.64,45.714285714285715
2006-06-12T00:00:00Z,4,0.64,45.714285714285715
2006-06-12T00:00:00Z,10,0.87,62.142857142857146
2006-06-12T00:00:00Z,12,1.02,72.85714285714286
2006-06-12T00:00:00Z,14,0.89,63.57142857142858
2006-06-12T00:00:00Z,16,1.09,77.85714285714286
2006-06-12T00:00:00Z,18,1.1400000000000001,81.42857142857144
2006-06-12T00:00:00Z,20,1.21,86.42857142857143
2006-06-12T00:00:00Z,22,1.24,88.57142857142857
2006-06-26T00:00:00Z,0,0.91,65
2006-06-26T00:00:00Z,4,0.9500000000000001,67.85714285714286
2006-07-10T00:00:00Z,0,0.97,69.28571428571429
2006-07-10T00:00:00Z,8,0.87,62.142857142857146
2006-07-10T00:00:00Z,10,1.08,77.14285714285715
2006-07-10T00:00:00Z,12,0.9,64.28571428571429
2006-07-10T00:00:00Z,14,0.9400000000000001,67.14285714285715
2006-07-10T00:00:00Z,16,1.11,79.28571428571429
2006-07-10T00:00:00Z,18,1.03,73.57142857142857
2006-07-10T00:00:00Z,20,1.22,87.14285714285714
2006-07-10T00:00:00Z,22,1.56,111.42857142857143
2006-07-24T00:00:00Z,0,0.51,36.42857142857143
2006-07-24T00:00:00Z,4,0.62,44.285714285714285
2006-08-07T00:00:00Z,0,0.93,66.42857142857143
2006-08-07T00:00:00Z,4,0.8300000000000001,59.28571428571429
2006-08-07T00:00:00Z,10,1.02,72.85714285714286
2006-08-07T00:00:00Z,12,1.09,77.85714285714286
2006-08-07T00:00:00Z,14,1.22,87.14285714285714
2006-08-07T00:00:00Z,16,1.69,120.71428571428571
2006-08-07T00:00:00Z,18,1.9000000000000001,135.71428571428572
2006-08-07T00:00:00Z,20,2.2800000000000002,162.8571428571429
2006-08-07T00:00:00Z,22,2.2,157.14285714285717
2006-08-21T00:00:00Z,0,0.6,42.857142857142854
2006-08-21T00:00:00Z,4,0.39,27.857142857142858
2006-09-06T00:00:00Z,0,0.81,57.85714285714286
2006-09-06T00:00:00Z,4,1.48,105.71428571428572
2006-09-06T00:00:00Z,8,0.76,54.285714285714285
2006-09-06T00:00:00Z,10,0.73,52.142857142857146
2006-09-06T00:00:00Z,12,1.45,103.57142857142857
2006-09-06T00:00:00Z,14,1.59,113.57142857142858
2006-09-06T00:00:00Z,16,1.9000000000000001,135.71428571428572
2006-09-06T00:00:00Z,18,2.35,167.85714285714286
2006-09-06T00:00:00Z,22,3.4,242.85714285714286
2006-10-02T00:00:00Z,0,0.9500000000000001,67.85714285714286
2006-10-02T00:00:00Z,4,0.81,57.85714285714286
2006-10-30T00:00:00Z,0,0.9,64.28571428571429
2006-10-30T00:00:00Z,20,0.78,55.714285714285715
2006-11-27T00:00:00Z,0,0.85,60.714285714285715
2006-11-27T00:00:00Z,4,0.92,65.71428571428572
2006-11-27T00:00:00Z,20,0.78,55.714285714285715
2007-01-03T00:00:00Z,0,1.0945,78.17857142857143
2007-01-03T00:00:00Z,4,0.85,60.714285714285715
2007-01-03T00:00:00Z,8,1.117,79.78571428571429
2007-01-03T00:00:00Z,12,0.9400000000000001,67.14285714285715
2007-01-03T00:00:00Z,16,0.8300000000000001,59.28571428571429
2007-01-03T00:00:00Z,20,1.115,79.64285714285714
2007-02-19T00:00:00Z,0,1.305,93.21428571428571
2007-02-19T00:00:00Z,4,0.71,50.714285714285715
2007-02-19T00:00:00Z,8,1.2715,90.82142857142858
2007-02-19T00:00:00Z,12,0.81,57.85714285714286
2007-02-19T00:00:00Z,16,0.86,61.42857142857143
2007-02-19T00:00:00Z,20,2.134,152.42857142857142
2007-04-02T00:00:00Z,0,0.98,70
2007-04-02T00:00:00Z,4,0.93,66.42857142857143
2007-04-16T00:00:00Z,0,1.231,87.92857142857144
2007-04-16T00:00:00Z,4,1.329,94.92857142857143
2007-04-16T00:00:00Z,8,1.338,95.57142857142858
2007-04-16T00:00:00Z,12,1.356,96.85714285714286
2007-04-16T00:00:00Z,16,1.342,95.85714285714286
2007-04-16T00:00:00Z,20,1.356,96.85714285714286
2007-04-30T00:00:00Z,0,0.74,52.85714285714286
2007-04-30T00:00:00Z,4,0.9400000000000001,67.14285714285715
2007-05-14T00:00:00Z,0,1.12,80.00000000000001
2007-05-14T00:00:00Z,20,1.04,74.28571428571429
2007-05-29T00:00:00Z,0,0.7000000000000001,50.00000000000001
2007-05-29T00:00:00Z,4,0.88,62.85714285714286
2007-06-11T00:00:00Z,0,0.81,57.85714285714286
2007-06-11T00:00:00Z,8,0.76,54.285714285714285
2007-06-11T00:00:00Z,10,0.84,60
2007-06-11T00:00:00Z,12,0.9500000000000001,67.85714285714286
2007-06-11T00:00:00Z,14,1.12,80.00000000000001
2007-06-11T00:00:00Z,16,1.1500000000000001,82.14285714285715
2007-06-11T00:00:00Z,18,1.18,84.28571428571428
2007-06-11T00:00:00Z,20,1.36,97.14285714285715
2007-06-11T00:00:00Z,22,1.41,100.71428571428571
2007-06-25T00:00:00Z,0,0.34,24.28571428571429
2007-06-25T00:00:00Z,4,0.5,35.714285714285715
2007-07-09T00:00:00Z,0,0.8200000000000001,58.57142857142858
2007-07-09T00:00:00Z,4,0.79,56.42857142857143
2007-07-09T00:00:00Z,10,1.01,72.14285714285714
2007-07-09T00:00:00Z,12,0.99,70.71428571428572
2007-07-09T00:00:00Z,14,1.23,87.85714285714286
2007-07-09T00:00:00Z,16,1.11,79.28571428571429
2007-07-09T00:00:00Z,18,1.54,110
2007-07-09T00:00:00Z,20,1.86,132.85714285714286
2007-07-09T00:00:00Z,22,2.41,172.14285714285717
2007-07-23T00:00:00Z,0,0.85,60.714285714285715
2007-07-23T00:00:00Z,4,0.93,66.42857142857143
2007-08-06T00:00:00Z,0,0.619,44.214285714285715
2007-08-06T00:00:00Z,4,0.613,43.785714285714285
2007-08-06T00:00:00Z,6,0.592,42.285714285714285
2007-08-06T00:00:00Z,8,0.578,41.285714285714285
2007-08-06T00:00:00Z,10,0.9400000000000001,67.14285714285715
2007-08-06T00:00:00Z,12,1.2055,86.10714285714286
2007-08-06T00:00:00Z,14,1.47,105
2007-08-06T00:00:00Z,16,1.597,114.07142857142857
2007-08-06T00:00:00Z,18,2.5100000000000002,179.2857142857143
2007-08-06T00:00:00Z,20,3.327,237.64285714285714
2007-08-06T00:00:00Z,22,2.958,211.2857142857143
2007-08-20T00:00:00Z,0,0.76,54.285714285714285
2007-08-20T00:00:00Z,4,0.9,64.28571428571429
2007-09-04T00:00:00Z,0,0.67,47.85714285714286
2007-09-04T00:00:00Z,4,0.6900000000000001,49.28571428571429
2007-09-04T00:00:00Z,8,0.6900000000000001,49.28571428571429
2007-09-04T00:00:00Z,12,1.2,85.71428571428571
2007-09-04T00:00:00Z,14,1.54,110
2007-09-04T00:00:00Z,16,2.02,144.28571428571428
2007-09-04T00:00:00Z,18,2.48,177.14285714285714
2007-09-04T00:00:00Z,20,2.92,208.57142857142858
2007-09-04T00:00:00Z,22,3.1,221.42857142857144
2007-10-01T00:00:00Z,0,0.75,53.57142857142857
2007-10-01T00:00:00Z,4,0.77,55
2007-10-01T00:00:00Z,20,3.58,255.71428571428572
2007-10-29T00:00:00Z,0,1.242,88.71428571428572
2007-10-29T00:00:00Z,4,1.075,76.78571428571429
2007-10-29T00:00:00Z,8,1.006,71.85714285714286
2007-10-29T00:00:00Z,20,1.0285,73.46428571428571
2007-11-26T00:00:00Z,4,1.2,85.71428571428571
2007-11-26T00:00:00Z,20,1.1,78.57142857142858
2008-02-13T00:00:00Z,0,0.7000000000000001,50.00000000000001
2008-02-13T00:00:00Z,4,0.66,47.142857142857146
2008-02-13T00:00:00Z,8,0.63,45
2008-02-13T00:00:00Z,12,0.61,43.57142857142857
2008-02-13T00:00:00Z,16,0.81,57.85714285714286
2008-04-14T00:00:00Z,4,1,71.42857142857143
2008-04-14T00:00:00Z,8,1.06,75.71428571428572
2008-04-14T00:00:00Z,12,1.05,75
2008-04-14T00:00:00Z,16,0.9500000000000001,67.85714285714286
2008-04-14T00:00:00Z,20,0.98,70
2008-04-28T00:00:00Z,0,0.51,36.42857142857143
2008-04-28T00:00:00Z,4,0.65,46.42857142857143
2008-05-12T00:00:00Z,0,0.73,52.142857142857146
2008-05-12T00:00:00Z,4,0.81,57.85714285714286
2008-05-28T00:00:00Z,0,0.74,52.85714285714286
2008-05-28T00:00:00Z,4,1.05,75
2008-06-09T00:00:00Z,0,0.79,56.42857142857143
2008-06-09T00:00:00Z,4,0.8300000000000001,59.28571428571429
2008-06-09T00:00:00Z,8,0.8300000000000001,59.28571428571429
2008-06-09T00:00:00Z,10,0.84,60
2008-06-09T00:00:00Z,12,0.8300000000000001,59.28571428571429
2008-06-09T00:00:00Z,14,0.9400000000000001,67.14285714285715
2008-06-09T00:00:00Z,16,0.98,70
2008-06-09T00:00:00Z,18,1.09,77.85714285714286
2008-06-09T00:00:00Z,22,1.28,91.42857142857143
2008-06-23T00:00:00Z,0,1.28,91.42857142857143
2008-06-23T00:00:00Z,4,0.76,54.285714285714285
2008-07-07T00:00:00Z,0,1.83,130.71428571428572
2008-07-07T00:00:00Z,4,0.79,56.42857142857143
2008-07-07T00:00:00Z,8,0.76,54.285714285714285
2008-07-07T00:00:00Z,10,0.8300000000000001,59.28571428571429
2008-07-07T00:00:00Z,12,0.9400000000000001,67.14285714285715
2008-07-07T00:00:00Z,14,1.18,84.28571428571428
2008-07-07T00:00:00Z,16,1.45,103.57142857142857
2008-07-07T00:00:00Z,18,1.59,113.57142857142858
2008-07-07T00:00:00Z,22,0.62,44.285714285714285
2008-07-21T00:00:00Z,0,0.91,65
2008-07-21T00:00:00Z,4,0.91,65
2008-08-04T00:00:00Z,0,0.81,57.85714285714286
2008-08-04T00:00:00Z,4,1.08,77.14285714285715
2008-08-04T00:00:00Z,8,0.71,50.714285714285715
2008-08-04T00:00:00Z,10,0.73,52.142857142857146
2008-08-04T00:00:00Z,12,0.9500000000000001,67.85714285714286
2008-08-04T00:00:00Z,14,1.73,123.57142857142857
2008-08-04T00:00:00Z,18,2.35,167.85714285714286
2008-08-04T00:00:00Z,20,2.62,187.14285714285717
2008-08-04T00:00:00Z,22,2.84,202.85714285714286
2008-08-18T00:00:00Z,0,0.9,64.28571428571429
2008-08-18T00:00:00Z,4,0.88,62.85714285714286
2008-09-05T00:00:00Z,4,0.66,47.142857142857146
2008-09-05T00:00:00Z,8,0.64,45.714285714285715
2008-09-05T00:00:00Z,10,0.65,46.42857142857143
2008-09-05T00:00:00Z,12,1.43,102.14285714285714
2008-09-05T00:00:00Z,14,1.76,125.71428571428572
2008-09-05T00:00:00Z,16,2.32,165.7142857142857
2008-09-05T00:00:00Z,18,3.17,226.42857142857142
2008-09-05T00:00:00Z,20,3.61,257.85714285714283
2008-09-05T00:00:00Z,22,3.7600000000000002,268.5714285714286
2008-09-29T00:00:00Z,4,0.73,52.142857142857146
2008-09-29T00:00:00Z,20,3.98,284.2857142857143
2008-10-29T00:00:00Z,0,1.24,88.57142857142857
2008-10-29T00:00:00Z,4,1.11,79.28571428571429
2009-01-21T00:00:00Z,0,1.497,106.92857142857144
2009-01-21T00:00:00Z,4,1.05,75
2009-01-21T00:00:00Z,8,1.371,97.92857142857143
2009-01-21T00:00:00Z,12,0.97,69.28571428571429
2009-01-21T00:00:00Z,16,1.29,92.14285714285715
2009-01-21T00:00:00Z,20,2.4139999999999997,172.42857142857142
2009-04-15T00:00:00Z,0,2.222,158.71428571428572
2009-04-15T00:00:00Z,4,0.84,60
2009-04-15T00:00:00Z,8,2.2760000000000002,162.57142857142858
2009-04-15T00:00:00Z,12,0.84,60
2009-04-15T00:00:00Z,16,0.75,53.57142857142857
2009-04-15T00:00:00Z,20,2.1020000000000003,150.14285714285717
2009-04-27T00:00:00Z,0,1.05,75
2009-04-27T00:00:00Z,4,1.2,85.71428571428571
2009-05-11T00:00:00Z,4,0.88,62.85714285714286
2009-05-11T00:00:00Z,8,0.78,55.714285714285715
2009-05-11T00:00:00Z,12,1.03,73.57142857142857
2009-05-11T00:00:00Z,16,0.84,60
2009-05-11T00:00:00Z,20,0.85,60.714285714285715
2009-05-28T00:00:00Z,0,0.89,63.57142857142858
2009-05-28T00:00:00Z,4,0.79,56.42857142857143
2009-06-09T00:00:00Z,0,0.87,62.142857142857146
2009-06-09T00:00:00Z,8,0.79,56.42857142857143
2009-06-09T00:00:00Z,10,0.81,57.85714285714286
2009-06-09T00:00:00Z,12,0.8300000000000001,59.28571428571429
2009-06-09T00:00:00Z,14,0.89,63.57142857142858
2009-06-09T00:00:00Z,16,1.05,75
2009-06-09T00:00:00Z,18,1.04,74.28571428571429
2009-06-09T00:00:00Z,20,1.11,79.28571428571429
2009-06-09T00:00:00Z,22,1.1,78.57142857142858
2009-06-23T00:00:00Z,0,1.37,97.85714285714286
2009-06-23T00:00:00Z,4,0.74,52.85714285714286
2009-07-06T00:00:00Z,0,1.02,72.85714285714286
2009-07-06T00:00:00Z,8,0.73,52.142857142857146
2009-07-06T00:00:00Z,10,0.71,50.714285714285715
2009-07-06T00:00:00Z,12,0.75,53.57142857142857
2009-07-06T00:00:00Z,14,1.32,94.28571428571429
2009-07-06T00:00:00Z,16,0.73,52.142857142857146
2009-07-06T00:00:00Z,18,1.04,74.28571428571429
2009-07-06T00:00:00Z,20,1.1500000000000001,82.14285714285715
2009-07-06T00:00:00Z,22,1.36,97.14285714285715
2009-07-20T00:00:00Z,0,1.98,141.42857142857144
2009-07-20T00:00:00Z,4,0.81,57.85714285714286
2009-08-05T00:00:00Z,0,1.473,105.21428571428572
2009-08-05T00:00:00Z,4,1.37,97.85714285714286
2009-08-05T00:00:00Z,6,1.044,74.57142857142857
2009-08-05T00:00:00Z,8,1.11,79.28571428571429
2009-08-05T00:00:00Z,10,0.73,52.142857142857146
2009-08-05T00:00:00Z,12,1.9020000000000001,135.85714285714286
2009-08-05T00:00:00Z,14,0.92,65.71428571428572
2009-08-05T00:00:00Z,16,2.071,147.92857142857144
2009-08-05T00:00:00Z,18,1.3900000000000001,99.28571428571429
2009-08-05T00:00:00Z,20,2.146,153.28571428571428
2009-08-05T00:00:00Z,22,2.125,151.78571428571428
2009-08-19T00:00:00Z,0,0.87,62.142857142857146
2009-08-19T00:00:00Z,4,0.91,65
2009-09-02T00:00:00Z,0,0.72,51.42857142857143
2009-09-02T00:00:00Z,8,0.8300000000000001,59.28571428571429
2009-09-02T00:00:00Z,10,0.77,55
2009-09-02T00:00:00Z,12,0.75,53.57142857142857
2009-09-02T00:00:00Z,14,1.21,86.42857142857143
2009-09-02T00:00:00Z,16,1.6600000000000001,118.57142857142858
2009-09-02T00:00:00Z,18,1.96,140
2009-09-02T00:00:00Z,20,2.54,181.42857142857144
2009-09-02T00:00:00Z,22,2.92,208.57142857142858
2009-09-30T00:00:00Z,4,1.02,72.85714285714286
2009-09-30T00:00:00Z,20,3.08,220
2009-10-28T00:00:00Z,0,1.335,95.35714285714286
2009-10-28T00:00:00Z,4,1.326,94.71428571428572
2009-12-03T00:00:00Z,4,1.17,83.57142857142857
2010-02-01T00:00:00Z,0,1.585,113.21428571428571
2010-02-01T00:00:00Z,4,1.1575,82.67857142857143
2010-02-01T00:00:00Z,8,1.43,102.14285714285714
2010-02-01T00:00:00Z,20,2.556,182.57142857142858
2010-03-29T00:00:00Z,0,0.87,62.142857142857146
2010-03-29T00:00:00Z,4,0.91,65
2010-04-13T00:00:00Z,0,2.4015,171.53571428571428
2010-04-13T00:00:00Z,4,0.78,55.714285714285715
2010-04-13T00:00:00Z,8,1.413,100.92857142857143
2010-04-13T00:00:00Z,12,0.75,53.57142857142857
2010-04-13T00:00:00Z,16,0.75,53.57142857142857
2010-04-13T00:00:00Z,20,3.074,219.57142857142856
2010-04-26T00:00:00Z,0,0.92,65.71428571428572
2010-04-26T00:00:00Z,4,0.8200000000000001,58.57142857142858
2010-05-10T00:00:00Z,0,0.97,69.28571428571429
2010-05-10T00:00:00Z,4,0.76,54.285714285714285
2010-05-10T00:00:00Z,20,0.8,57.142857142857146
2010-05-24T00:00:00Z,0,0.68,48.57142857142858
2010-05-24T00:00:00Z,4,0.91,65
2010-06-07T00:00:00Z,4,0.88,62.85714285714286
2010-06-07T00:00:00Z,8,0.9500000000000001,67.85714285714286
2010-06-07T00:00:00Z,10,1.02,72.85714285714286
