DateTime,Tot_V,NIT_sed_nit,NIT_denit_1,NIT_sed_amm,PHY_CYANONPCH2_1,Sim,Lake
2003-11-09T05:00:00Z,189802331.3271244,-1.1982464340135217e-5,3.999425319474178e-9,1.6776987365771226e-9,0.046247518311168884,0,Sunapee
2003-11-10T05:00:00Z,189762396.1036062,-1.157162844041499e-5,3.941002870646174e-9,1.6534113775105389e-9,0.04547586129537306,0,Sunapee
2003-11-11T05:00:00Z,189759772.49439594,-1.1388383959279737e-5,3.90557538499638e-9,1.638623982279758e-9,0.044737620409578016,0,Sunapee
2003-11-12T05:00:00Z,189787739.95633373,-1.123906122860207e-5,3.895113642299684e-9,1.6343504009711718e-9,0.04400105472916164,0,Sunapee
2003-11-13T05:00:00Z,189813031.32571104,-1.132730789258547e-5,3.959402664044399e-9,1.6614220438079626e-9,0.04332636597844138,0,Sunapee
2003-11-14T05:00:00Z,189899438.6162196,-1.116972093177278e-5,3.985001519523714e-9,1.6723991927585655e-9,0.04253108403345776,0,Sunapee
2003-11-15T05:00:00Z,189738427.828346,-1.0613954667618284e-5,3.862842750710346e-9,1.621358888639368e-9,0.0418587705707341,0,Sunapee
2003-11-16T05:00:00Z,189613972.47254527,-1.0161801562431731e-5,3.702397203124053e-9,1.554026988343955e-9,0.041277600651700705,0,Sunapee
2003-11-17T05:00:00Z,188780250.7151221,-9.957587087814654e-6,3.6340115759782507e-9,1.5253410678161072e-9,0.04078964039086136,0,Sunapee
2003-11-18T05:00:00Z,187975698.9587506,-9.89031779734099e-6,3.620913417339934e-9,1.5198774887071768e-9,0.04041156346960608,0,Sunapee
2003-11-19T05:00:00Z,187993518.46682936,-9.867917990111292e-6,3.6226587605339184e-9,1.5206399158376554e-9,0.039893993571347826,0,Sunapee
2003-11-20T05:00:00Z,188076747.76819608,-9.880370479429768e-6,3.607551329990558e-9,1.5142397663434325e-9,0.03942731070057031,0,Sunapee
2003-11-21T05:00:00Z,188563823.63543952,-9.988583957037788e-6,3.631243558322749e-9,1.5241373992040253e-9,0.03895636108788157,0,Sunapee
2003-11-22T05:00:00Z,188306319.20063627,-9.972024146658086e-6,3.625933023222403e-9,1.5219105230918798e-9,0.03863194113318657,0,Sunapee
2003-11-23T05:00:00Z,188054057.51700413,-9.937995550646412e-6,3.6205394951960872e-9,1.5196674764342547e-9,0.03834841874724826,0,Sunapee
2003-11-24T05:00:00Z,188065970.18851113,-9.870065166346402e-6,3.6068062168990645e-9,1.513936018938379e-9,0.03793867209354143,0,Sunapee
2003-11-25T05:00:00Z,188072661.69258535,-9.798446940094064e-6,3.5823504696037676e-9,1.5036759840899236e-9,0.037581996790589406,0,Sunapee
2003-11-26T05:00:00Z,188113197.58794618,-9.735887090058354e-6,3.5547559304416385e-9,1.4920792122049263e-9,0.03724024325825126,0,Sunapee
2003-11-27T05:00:00Z,188106017.8853777,-9.661900439464916e-6,3.5357964682268498e-9,1.484145212049751e-9,0.03694265842004781,0,Sunapee
2003-11-28T05:00:00Z,187289382.26859686,-9.661707384263725e-6,3.545227951670859e-9,1.4881325386372959e-9,0.03670826051780469,0,Sunapee
2003-11-29T05:00:00Z,186589573.9398776,-9.679760663446282e-6,3.5450216368020723e-9,1.488025506396735e-9,0.03625366413176734,0,Sunapee
2003-11-30T05:00:00Z,186891338.9821105,-9.686794223523342e-6,3.5120878508703017e-9,1.4740963425715949e-9,0.03584429216389996,0,Sunapee
2003-12-01T05:00:00Z,186674245.43476248,-9.496656461118814e-6,3.4275073223826656e-9,1.4385499884878389e-9,0.035485218915243234,0,Sunapee
2003-12-02T05:00:00Z,186470285.64671353,-9.38769524604126e-6,3.3780397449205303e-9,1.41775824895229e-9,0.035142649011996256,0,Sunapee
2003-12-03T05:00:00Z,186477834.316391,-9.136523621434183e-6,3.2747969403448896e-9,1.3743897011440075e-9,0.03482035246945804,0,Sunapee
2003-12-04T05:00:00Z,186418922.44236055,-8.749333701125427e-6,3.1055558276106636e-9,1.3032729611735374e-9,0.03456296137446811,0,Sunapee
2003-12-05T05:00:00Z,186394589.07283655,-8.521186886118828e-6,3.0123855558082786e-9,1.2641379964374755e-9,0.03429605097442669,0,Sunapee
2003-12-06T05:00:00Z,186402749.36932647,-8.145141973111516e-6,2.873098237980759e-9,1.2056648606553064e-9,0.034393442033847796,0,Sunapee
2003-12-07T05:00:00Z,186637784.65516368,-8.148059131453485e-6,2.8569590784782868e-9,1.198846259402683e-9,0.033796372828679096,0,Sunapee
2003-12-08T05:00:00Z,186861690.46188807,-7.97832112853285e-6,2.7486009769180822e-9,1.1532388322502681e-9,0.03341006617427107,0,Sunapee
2003-12-09T05:00:00Z,186578895.03079712,-7.7298710000114e-6,2.629903542870875e-9,1.1033440333421345e-9,0.03324542436379862,0,Sunapee
2003-12-10T05:00:00Z,186358021.93001634,-7.272948801167376e-6,2.4743171270433745e-9,1.0344398063770089e-9,0.03331998092954797,0,Sunapee
2003-12-11T05:00:00Z,185382239.5928421,-7.4317433579658005e-6,2.524968243895067e-9,1.0593101305917963e-9,0.03336229947066079,0,Sunapee
2003-12-12T05:00:00Z,185486110.64786267,-7.473058980130796e-6,2.543945097082131e-9,1.0672853153897791e-9,0.033296875685267395,0,Sunapee
2003-12-13T05:00:00Z,185465075.68609783,-7.622743453279318e-6,2.6133120127614895e-9,1.0964392525575806e-9,0.03311237970590072,0,Sunapee
2003-12-14T05:00:00Z,184896675.69384223,-7.715910614320561e-6,2.6507220512980436e-9,1.1119107464471062e-9,0.03314179223098165,0,Sunapee
2003-12-15T05:00:00Z,184475886.1189561,-7.792597534422821e-6,2.6838160663972103e-9,1.1257091105637432e-9,0.03294004524946558,0,Sunapee
2003-12-16T05:00:00Z,185180852.89406663,-7.744404824927331e-6,2.7615077177342767e-9,1.167443804857969e-9,0.03190424706857604,0,Sunapee
2003-12-17T05:00:00Z,185607042.30265224,-7.836796824834328e-6,2.7454202404777746e-9,1.1507298352023263e-9,0.030986697835636248,0,Sunapee
2003-12-18T05:00:00Z,185384404.82335544,-7.825947923402894e-6,2.7660909785217924e-9,1.163678278165489e-9,0.030786705280256507,0,Sunapee
2003-12-19T05:00:00Z,187986662.48687688,-7.859017239063035e-6,2.769970315141284e-9,1.1614348779002076e-9,0.030410411439368266,0,Sunapee
2003-12-20T05:00:00Z,188303707.93203956,-7.888044482467985e-6,2.788328836698935e-9,1.1691181145072404e-9,0.030128173157311963,0,Sunapee
2003-12-21T05:00:00Z,188679758.9445106,-7.910120730148435e-6,2.802185253831301e-9,1.1752073225486133e-9,0.03,0,Sunapee
2003-12-22T05:00:00Z,188520626.00278074,-7.927204751183055e-6,2.817515249505178e-9,1.1814503421213367e-9,0.03,0,Sunapee
2003-12-23T05:00:00Z,188500610.8338059,-7.949654993019091e-6,2.837517502595146e-9,1.1885452463248404e-9,0.03,0,Sunapee
2003-12-24T05:00:00Z,188608952.34098995,-7.951541703987331e-6,2.8471218455297457e-9,1.1925864903548994e-9,0.030010511311998497,0,Sunapee
2003-12-25T05:00:00Z,187910925.2158232,-7.86599665505013e-6,2.8395804790331296e-9,1.1821018486648313e-9,0.030068119404325654,0,Sunapee
2003-12-26T05:00:00Z,188024886.69718438,-7.906831551384196e-6,2.8519353108537943e-9,1.190589135806295e-9,0.030128263010918685,0,Sunapee
2003-12-27T05:00:00Z,187883666.61534822,-7.811638933283023e-6,2.8409236209730834e-9,1.1785861984964141e-9,0.030051255869067747,0,Sunapee
2003-12-28T05:00:00Z,187639121.46258855,-7.995879753418217e-6,2.8857017872470002e-9,1.210047176032426e-9,0.030005185796554472,0,Sunapee
2003-12-29T05:00:00Z,187495861.2684791,-8.021122191482735e-6,2.921228186063625e-9,1.224660191228217e-9,0.03,0,Sunapee
