DateTime,St,Ln,thermD,Lake,Sim
2006-04-21T00:00:00Z,15.6857,0.18052,13.2774,Mendota,4
2006-04-22T00:00:00Z,23.051,0.35473,14.4351,Mendota,4
2006-04-23T00:00:00Z,34.3543,0.10047,14.3877,Mendota,4
2006-04-24T00:00:00Z,23.1465,0.19966,15.8614,Mendota,4
2006-04-25T00:00:00Z,43.8233,0.68294,15.7413,Mendota,4
2006-04-26T00:00:00Z,0.25751,0.012995,23.5,Mendota,4
2006-04-27T00:00:00Z,9.752,0.20628,24,Mendota,4
2006-04-28T00:00:00Z,23.3339,3.9862,3.6836,Mendota,4
2006-04-29T00:00:00Z,17.1928,0.092286000000000007,10.2633,Mendota,4
2006-04-30T00:00:00Z,1.643,0.0030218,23.5,Mendota,4
2006-05-01T00:00:00Z,-1.4902e-9,-3.3841e-12,24,Mendota,4
2006-05-02T00:00:00Z,3.7239,0.053943,24,Mendota,4
2006-05-03T00:00:00Z,34.9992,0.58348,4.373,Mendota,4
2006-05-04T00:00:00Z,37.6869,0.27537,12.3394,Mendota,4
2006-05-05T00:00:00Z,36.3856,0.2296,14.6147,Mendota,4
2006-05-06T00:00:00Z,29.8078,0.097935,14.5111,Mendota,4
2006-05-07T00:00:00Z,48.2426,0.12467,3.5106,Mendota,4
2006-05-08T00:00:00Z,51.2156,0.84544,15.4796,Mendota,4
2006-05-09T00:00:00Z,56.4796,0.113,10.1369,Mendota,4
2006-05-10T00:00:00Z,74.4019,0.79411,10.3767,Mendota,4
2006-05-11T00:00:00Z,108.4366,0.35503,5.2211,Mendota,4
2006-05-12T00:00:00Z,65.8508,0.037114,13.0706,Mendota,4
2006-05-13T00:00:00Z,39.7209,0.13881,15.4287,Mendota,4
2006-05-14T00:00:00Z,42.2883,0.69105,15.7074,Mendota,4
2006-05-15T00:00:00Z,43.131100000000004,0.32136,15.8725,Mendota,4
2006-05-16T00:00:00Z,55.3137,0.22187,15.9562,Mendota,4
2006-05-17T00:00:00Z,64.1798,0.76668,15.9849,Mendota,4
2006-05-18T00:00:00Z,71.6725,0.10597,11.4694,Mendota,4
2006-05-19T00:00:00Z,67.8805,0.17456,13.7723,Mendota,4
2006-05-20T00:00:00Z,71.7104,10.7403,13.7849,Mendota,4
2006-05-21T00:00:00Z,91.6882,0.76028,13.8482,Mendota,4
2006-05-22T00:00:00Z,100.891,1.3228,13.9148,Mendota,4
2006-05-23T00:00:00Z,124.4593,3.5106,2.0576,Mendota,4
2006-05-24T00:00:00Z,134.9014,1.3633,13.963,Mendota,4
2006-05-25T00:00:00Z,147.3548,0.20967,7.8345,Mendota,4
2006-05-26T00:00:00Z,175.3902,0.32199,8.1849,Mendota,4
2006-05-27T00:00:00Z,224.3009,102.4309,8.062,Mendota,4
2006-05-28T00:00:00Z,257.9905,0.33147,6.663,Mendota,4
2006-05-29T00:00:00Z,327.0217,0.43521,5.7465,Mendota,4
2006-05-30T00:00:00Z,378.5803,1.2366,6.7785,Mendota,4
2006-05-31T00:00:00Z,422.1115,6.1854,6.7983,Mendota,4
2006-06-01T00:00:00Z,474.8089,1.4779,3.858,Mendota,4
2006-06-02T00:00:00Z,523.2838,11.8769,6.8055,Mendota,4
2006-06-03T00:00:00Z,531.4155,4.4147,3.6837,Mendota,4
2006-06-04T00:00:00Z,550.0302,2.6863,4.5123,Mendota,4
2006-06-05T00:00:00Z,572.0375,10.4361,4.5279,Mendota,4
2006-06-06T00:00:00Z,562.2713,2.4483,4.428,Mendota,4
2006-06-07T00:00:00Z,537.1724,1.5167,5.4916,Mendota,4
2006-06-08T00:00:00Z,573.0943,2.3399,5.6601,Mendota,4
2006-06-09T00:00:00Z,596.7374,2.6804,5.6436,Mendota,4
2006-06-10T00:00:00Z,555.9086,1.7662,5.826,Mendota,4
2006-06-11T00:00:00Z,506.6681,0.84766,6.0187,Mendota,4
2006-06-12T00:00:00Z,474.9011,5.0198,6.2473,Mendota,4
2006-06-13T00:00:00Z,487.6225,6.9069,6.5071,Mendota,4
2006-06-14T00:00:00Z,517.2756,12.6569,6.5036,Mendota,4
2006-06-15T00:00:00Z,518.4421,3.5586,6.5137,Mendota,4
2006-06-16T00:00:00Z,527.5559,0.89652,6.3497,Mendota,4
2006-06-17T00:00:00Z,577.8537,0.46915,6.2269,Mendota,4
2006-06-18T00:00:00Z,631.3649,0.52119,6.6074,Mendota,4
2006-06-19T00:00:00Z,657.9592,3.0748,6.5281,Mendota,4
2006-06-20T00:00:00Z,661.6508,3.1947,6.4771,Mendota,4
2006-06-21T00:00:00Z,673.5102,1.0482,6.5106,Mendota,4
2006-06-22T00:00:00Z,689.1375,1.0387,6.4319,Mendota,4
2006-06-23T00:00:00Z,699.996,4.5951,6.4355,Mendota,4
2006-06-24T00:00:00Z,727.4636,40.3097,6.4166,Mendota,4
2006-06-25T00:00:00Z,726.9915,13.909,6.4444,Mendota,4
2006-06-26T00:00:00Z,711.7831,1.1512,6.4675,Mendota,4
2006-06-27T00:00:00Z,690.1147,6.8712,6.3066,Mendota,4
2006-06-28T00:00:00Z,681.3727,4.9301,6.3994,Mendota,4
2006-06-29T00:00:00Z,662.1336,3.8191,6.4191,Mendota,4
2006-06-30T00:00:00Z,696.5515,18.3228,6.4715,Mendota,4
2006-07-01T00:00:00Z,710.8086,19.4338,6.3873,Mendota,4
2006-07-02T00:00:00Z,694.7505,1.1081,6.7284,Mendota,4
2006-07-03T00:00:00Z,746.5524,9.1949,6.7292,Mendota,4
2006-07-04T00:00:00Z,787.8913,4.9288,6.7234,Mendota,4
2006-07-05T00:00:00Z,787.4606,1.0069,6.6332,Mendota,4
2006-07-06T00:00:00Z,760.6633,9.4673,6.6555,Mendota,4
2006-07-07T00:00:00Z,779.9156,22.7488,6.6294,Mendota,4
2006-07-08T00:00:00Z,768.2638,6.7311,6.6013,Mendota,4
2006-07-09T00:00:00Z,737.9498,2.5827,6.5395,Mendota,4
2006-07-10T00:00:00Z,776.0192,11.6355,6.5435,Mendota,4
2006-07-11T00:00:00Z,779.3844,1.2979,6.4262,Mendota,4
2006-07-12T00:00:00Z,783.9301,10.0589,6.4271,Mendota,4
2006-07-13T00:00:00Z,842.5674,30.6837,6.4151,Mendota,4
2006-07-14T00:00:00Z,879.1486,4.1559,6.3882,Mendota,4
2006-07-15T00:00:00Z,899.7902,8.5228,6.3617,Mendota,4
2006-07-16T00:00:00Z,921.6786,5.0759,6.3474,Mendota,4
2006-07-17T00:00:00Z,922.102,1.1042,3.7149,Mendota,4
2006-07-18T00:00:00Z,961.1217,3.0774,5.7652,Mendota,4
2006-07-19T00:00:00Z,950.0016,6.1217,5.7419,Mendota,4
2006-07-20T00:00:00Z,926.9844,2.7674,5.7248,Mendota,4
2006-07-21T00:00:00Z,951.6936,4.7601,5.6525,Mendota,4
2006-07-22T00:00:00Z,850.984,6.3282,4.9469,Mendota,4
2006-07-23T00:00:00Z,823.794,13.3218,5.5401,Mendota,4
2006-07-24T00:00:00Z,846.8777,4.2351,5.767,Mendota,4
2006-07-25T00:00:00Z,825.3614,2.8815,5.8057,Mendota,4
2006-07-26T00:00:00Z,829.5622,0.97597,5.0403,Mendota,4
2006-07-27T00:00:00Z,873.22,76.9594,5.3378,Mendota,4
2006-07-28T00:00:00Z,913.527,23.6186,5.4548,Mendota,4
2006-07-29T00:00:00Z,937.9246,4.5416,5.4908,Mendota,4
2006-07-30T00:00:00Z,976.9493,5.354,5.5253,Mendota,4
2006-07-31T00:00:00Z,1002.2571,2.9625,5.5314,Mendota,4
2006-08-01T00:00:00Z,1008.3693,1.4641,3.7255,Mendota,4
2006-08-02T00:00:00Z,1012.6878,7.3845,4.9941,Mendota,4
2006-08-03T00:00:00Z,999.8967,0.99703,4.6736,Mendota,4
2006-08-04T00:00:00Z,973.9666,9.6868,4.7662,Mendota,4
2006-08-05T00:00:00Z,954.1427,21.3612,4.8844,Mendota,4
2006-08-06T00:00:00Z,896.6282,2.7379,4.9037,Mendota,4
2006-08-07T00:00:00Z,864.5847,8.6983,4.9693,Mendota,4
2006-08-08T00:00:00Z,842.6643,13.8152,5.1993,Mendota,4
2006-08-09T00:00:00Z,824.8308,12.0635,5.6749,Mendota,4
2006-08-10T00:00:00Z,804.594,10.4352,5.7973,Mendota,4
2006-08-11T00:00:00Z,828.3205,2.7873,6.2972,Mendota,4
2006-08-12T00:00:00Z,804.6515,2.6171,5.8012,Mendota,4
2006-08-13T00:00:00Z,781.8028,3.4316,5.873,Mendota,4
2006-08-14T00:00:00Z,749.7343,2.5064,6.2433,Mendota,4
2006-08-15T00:00:00Z,733.8668,2.1773,6.1878,Mendota,4
2006-08-16T00:00:00Z,702.382,10.7501,6.3508,Mendota,4
2006-08-17T00:00:00Z,706.531,5.3048,6.4291,Mendota,4
2006-08-18T00:00:00Z,659.7703,15.0944,6.4506,Mendota,4
2006-08-19T00:00:00Z,685.4328,118.8135,6.4813,Mendota,4
2006-08-20T00:00:00Z,685.7859,3.075,6.4087,Mendota,4
2006-08-21T00:00:00Z,696.5877,21.966,6.4751,Mendota,4
2006-08-22T00:00:00Z,674.2561,5.7645,6.5141,Mendota,4
2006-08-23T00:00:00Z,665.6585,4.5973,6.5339,Mendota,4
2006-08-24T00:00:00Z,676.0739,3.2751,6.5263,Mendota,4
2006-08-25T00:00:00Z,679.1134,4.5445,6.5406,Mendota,4
2006-08-26T00:00:00Z,690.9612,9.7643,6.5715,Mendota,4
2006-08-27T00:00:00Z,705.6727,6.111,6.6607,Mendota,4
2006-08-28T00:00:00Z,726.4441,8.2491,6.627,Mendota,4
2006-08-29T00:00:00Z,661.5928,26.6018,6.6637,Mendota,4
2006-08-30T00:00:00Z,642.3583,13.0698,6.7192,Mendota,4
2006-08-31T00:00:00Z,633.2552,4.3848,6.7759,Mendota,4
2006-09-01T00:00:00Z,596.9309,5.244,6.7955,Mendota,4
2006-09-02T00:00:00Z,578.1231,2.5352,6.8482,Mendota,4
2006-09-03T00:00:00Z,577.3664,11.6097,6.9356,Mendota,4
2006-09-04T00:00:00Z,554.0962,6.8694,6.9814,Mendota,4
2006-09-05T00:00:00Z,556.1924,66.0963,7.0539,Mendota,4
2006-09-06T00:00:00Z,564.1168,7.974,7.0874,Mendota,4
2006-09-07T00:00:00Z,553.6307,18.2455,7.0888,Mendota,4
2006-09-08T00:00:00Z,543.6907,3.1976,7.1411,Mendota,4
2006-09-09T00:00:00Z,530.1564,3.4056,7.073,Mendota,4
2006-09-10T00:00:00Z,521.3441,2.3573,7.0995,Mendota,4
2006-09-11T00:00:00Z,476.705,0.92619,7.3804,Mendota,4
2006-09-12T00:00:00Z,456.3137,2.9099,7.4654,Mendota,4
2006-09-13T00:00:00Z,441.7592,3.5119,7.5837,Mendota,4
2006-09-14T00:00:00Z,427.9604,6.3983,7.7063,Mendota,4
2006-09-15T00:00:00Z,420.4455,2.3021,7.9089,Mendota,4
2006-09-16T00:00:00Z,387.1726,2.4984,8.2164,Mendota,4
2006-09-17T00:00:00Z,382.3168,0.33409,8.2354,Mendota,4
2006-09-18T00:00:00Z,392.7511,1.7752,8.5075,Mendota,4
2006-09-19T00:00:00Z,328.9373,0.30434,9.5168,Mendota,4
2006-09-20T00:00:00Z,265.0868,0.39557,9.7848,Mendota,4
2006-09-21T00:00:00Z,231.0117,2.9641,10.5424,Mendota,4
2006-09-22T00:00:00Z,203.6709,0.462,10.615,Mendota,4
2006-09-23T00:00:00Z,183.8882,1.2463,11.4423,Mendota,4
2006-09-24T00:00:00Z,174.8198,6.7779,11.4794,Mendota,4
2006-09-25T00:00:00Z,167.4437,1.1965,11.5418,Mendota,4
2006-09-26T00:00:00Z,157.9274,1.0895,11.6414,Mendota,4
2006-09-27T00:00:00Z,147.8362,0.93338,11.7318,Mendota,4
2006-09-28T00:00:00Z,132.003,1.1702,11.9715,Mendota,4
2006-09-29T00:00:00Z,117.7416,1.2652,12.5176,Mendota,4
2006-09-30T00:00:00Z,100.2781,0.69318,13.0823,Mendota,4
2006-10-01T00:00:00Z,93.9523,0.85769,13.4303,Mendota,4
2006-10-02T00:00:00Z,101.7787,0.61225,13.4649,Mendota,4
2006-10-03T00:00:00Z,113.1651,5.4606,13.7749,Mendota,4
2006-10-04T00:00:00Z,143.3353,1.2553,13.7818,Mendota,4
2006-10-05T00:00:00Z,102.0718,0.71954,14.3924,Mendota,4
2006-10-06T00:00:00Z,91.0238,1.5426,14.8264,Mendota,4
2006-10-07T00:00:00Z,80.8358,0.70594,14.857,Mendota,4
2006-10-08T00:00:00Z,70.1628,0.47317,15.1972,Mendota,4
2006-10-09T00:00:00Z,70.1078,0.86374,15.5271,Mendota,4
2006-10-10T00:00:00Z,62.9361,0.47034,15.5452,Mendota,4
2006-10-11T00:00:00Z,58.0485,1.5243,15.6483,Mendota,4
2006-10-12T00:00:00Z,30.0049,0.056178,19.3191,Mendota,4
2006-10-13T00:00:00Z,-1.3287e-9,-4.0756e-12,24,Mendota,4
2006-10-14T00:00:00Z,-1.1091e-9,-3.7333e-12,24,Mendota,4
2006-10-15T00:00:00Z,0.12158,0.0029166,24,Mendota,4
2006-10-16T00:00:00Z,2.7309,0.042812,22.5666,Mendota,4
2006-10-17T00:00:00Z,3.3137,0.010045,22.5,Mendota,4
2006-10-18T00:00:00Z,10.0143,0.28488,22.414,Mendota,4
2006-10-19T00:00:00Z,6.3199,0.086529,22.2474,Mendota,4
2006-10-20T00:00:00Z,5.5383,0.22959,22.1248,Mendota,4
2006-10-21T00:00:00Z,4.3142,0.31912,21.757,Mendota,4
2006-10-22T00:00:00Z,4.5152,0.053552,21.6122,Mendota,4
2006-10-23T00:00:00Z,3.0659,0.0169,22.0089,Mendota,4
2006-10-24T00:00:00Z,2.1589,0.037966,22.4495,Mendota,4
2006-10-25T00:00:00Z,1.7272,0.16877,22.503,Mendota,4
2006-10-26T00:00:00Z,2.2999,0.033813,22.423,Mendota,4
2006-10-27T00:00:00Z,3.1809,0.077093,22.3135,Mendota,4
2006-10-28T00:00:00Z,8.4108,0.50489,22.2726,Mendota,4
2006-10-29T00:00:00Z,0.43778,0.0059246,23.5,Mendota,4
2006-10-30T00:00:00Z,1.0414,0.016123,24,Mendota,4
2006-10-31T00:00:00Z,1.2231,0.0038865,23.5,Mendota,4
2006-11-01T00:00:00Z,-1.2389e-9,-2.4747e-11,24,Mendota,4
2006-11-02T00:00:00Z,0.91106,0.013842,23.5,Mendota,4
2006-11-03T00:00:00Z,1.0745,0.020252,22.5422,Mendota,4
2006-11-04T00:00:00Z,2.1543,0.041436,22.4078,Mendota,4
2006-11-05T00:00:00Z,3.1201,0.062202,21.7585,Mendota,4
2006-11-06T00:00:00Z,5.5031,0.083567,22.2187,Mendota,4
2006-11-07T00:00:00Z,5.1774,0.062164,21.8625,Mendota,4
2006-11-08T00:00:00Z,10.1808,0.17884,21.7166,Mendota,4
2006-11-09T00:00:00Z,6.4875,0.020147,21.6397,Mendota,4
2006-11-10T00:00:00Z,6.7533,0.12716,21.5673,Mendota,4
2006-11-11T00:00:00Z,2.4686,0.0074806,22.2583,Mendota,4
2006-11-12T00:00:00Z,1.3236,1.4588,22.5504,Mendota,4
2006-11-13T00:00:00Z,0.96966,0.013044,22.4097,Mendota,4
2006-11-14T00:00:00Z,-1.1574e-9,-3.1302e-11,24,Mendota,4
2006-11-15T00:00:00Z,2.0313,0.068444,22.4959,Mendota,4
2006-11-16T00:00:00Z,1.5092,0.026725,22.2882,Mendota,4
2006-11-17T00:00:00Z,-1.121e-9,-2.0499e-11,24,Mendota,4
2006-11-18T00:00:00Z,1.0887,0.1349,22.5026,Mendota,4
2006-11-19T00:00:00Z,1.746,0.019705,22.0974,Mendota,4
2006-11-20T00:00:00Z,1.8469,0.037539,21.7576,Mendota,4
2006-11-21T00:00:00Z,1.8231,0.03593,21.5926,Mendota,4
2006-11-22T00:00:00Z,-1.2396e-9,-1.521e-11,24,Mendota,4
2006-11-23T00:00:00Z,0.66782,0.0072775,23.5,Mendota,4
2006-11-24T00:00:00Z,2.137,0.036474,21.7901,Mendota,4
2006-11-25T00:00:00Z,0.96155,0.037256,23.5,Mendota,4
2006-11-26T00:00:00Z,4.272,0.89815,22.4124,Mendota,4
2006-11-27T00:00:00Z,6.0941,0.12261,22.195,Mendota,4
2006-11-28T00:00:00Z,7.0065,0.4858,21.7896,Mendota,4
2006-11-29T00:00:00Z,2.3127,0.0052011,22.4122,Mendota,4
2006-11-30T00:00:00Z,1.7079,0.0049308,22.1887,Mendota,4
2006-12-01T00:00:00Z,0.08742,3.7202e-4,23.5,Mendota,4
2006-12-02T00:00:00Z,-1.1133e-9,-1.5016e-11,24,Mendota,4
2006-12-03T00:00:00Z,0.084172,4.0172e-4,23.5,Mendota,4
2006-12-04T00:00:00Z,-1.3817e-9,-1.7712e-11,24,Mendota,4
2006-12-05T00:00:00Z,-1.3756e-9,-5.6489e-12,24,Mendota,4
2006-12-06T00:00:00Z,-1.3709e-9,-3.0916e-12,24,Mendota,4
2006-12-07T00:00:00Z,-1.3754e-9,-3.299e-12,24,Mendota,4
2006-12-08T00:00:00Z,-1.1892e-9,-1.4997e-11,24,Mendota,4
2006-12-09T00:00:00Z,-1.2028e-9,-2.8379e-12,24,Mendota,4
2006-12-10T00:00:00Z,-1.2026e-9,-2.4935e-12,24,Mendota,4
2006-12-11T00:00:00Z,-1.3398e-9,-1.4964e-11,24,Mendota,4
2006-12-12T00:00:00Z,-1.3397e-9,-1.5557e-11,24,Mendota,4
2006-12-13T00:00:00Z,-1.4454e-9,-2.8842e-11,24,Mendota,4
2006-12-14T00:00:00Z,-1.0716e-9,-5.7597e-12,24,Mendota,4
2006-12-15T00:00:00Z,-1.2182e-9,-5.5841e-12,24,Mendota,4
2006-12-16T00:00:00Z,0.015545,0.0014909,24,Mendota,4
2006-12-17T00:00:00Z,-1.0166e-9,-1.9035e-11,24,Mendota,4
2006-12-18T00:00:00Z,-1.2823e-9,-2.9764e-11,24,Mendota,4
2006-12-19T00:00:00Z,0.017739,6.217e-4,24,Mendota,4
2006-12-20T00:00:00Z,0.0035662,5.8056e-5,24,Mendota,4
2006-12-21T00:00:00Z,0.0078342,3.9092e-4,24,Mendota,4
2006-12-22T00:00:00Z,-1.296e-9,-2.6283e-11,24,Mendota,4
2006-12-23T00:00:00Z,-1.1563e-9,-2.7805e-12,24,Mendota,4
2006-12-24T00:00:00Z,-1.3263e-9,-6.938e-12,24,Mendota,4
2006-12-25T00:00:00Z,4.1786e-4,4.631e-6,24,Mendota,4
2006-12-26T00:00:00Z,0.0098447,5.8463e-5,24,Mendota,4
2006-12-27T00:00:00Z,0.079028,0.0015657,24,Mendota,4
2006-12-28T00:00:00Z,0.11888,0.0023669,24,Mendota,4
2006-12-29T00:00:00Z,0.042603,0.0011131,24,Mendota,4
2006-12-30T00:00:00Z,-1.2716e-9,-5.051e-11,24,Mendota,4
2006-12-31T00:00:00Z,-1.079e-9,-2.1711e-11,24,Mendota,4
2007-01-01T00:00:00Z,-1.0567e-9,-1.7453e-11,24,Mendota,4
2007-01-02T00:00:00Z,0.0084381,1.5096e-4,24,Mendota,4
2007-01-03T00:00:00Z,0.0011125,4.5703e-6,24,Mendota,4
2007-01-04T00:00:00Z,-1.3849e-9,-3.9052e-12,24,Mendota,4
2007-01-05T00:00:00Z,-1.1258e-9,-6.2529e-12,24,Mendota,4
2007-01-06T00:00:00Z,-1.2408e-9,-3.1439e-11,24,Mendota,4
2007-01-07T00:00:00Z,0.0057789,1.5931e-4,24,Mendota,4
2007-01-08T00:00:00Z,-1.1474e-9,-1.33e-11,24,Mendota,4
2007-01-09T00:00:00Z,0.0026082,1.0986e-4,24,Mendota,4
2007-01-10T00:00:00Z,-1.2293e-9,-2.6345e-12,24,Mendota,4
2007-01-11T00:00:00Z,-1.269e-9,-2.4662e-12,24,Mendota,4
2007-01-12T00:00:00Z,-1.3425e-9,-3.1489e-11,24,Mendota,4
2007-01-13T00:00:00Z,-1.2682e-9,-1.3054e-11,24,Mendota,4
2007-01-14T00:00:00Z,0.042216,0.0019741,24,Mendota,4
2007-01-15T00:00:00Z,0.021031,2.6067e-4,24,Mendota,4
2007-01-16T00:00:00Z,-1.0509e-9,-4.6824e-12,24,Mendota,4
2007-01-17T00:00:00Z,0.31765,0.0073978,24,Mendota,4
2007-01-18T00:00:00Z,-1.464e-9,-8.6761e-12,24,Mendota,4
2007-01-19T00:00:00Z,7.5265e-4,7.8519e-6,24,Mendota,4
2007-01-20T00:00:00Z,0.35948,0.0060355,24,Mendota,4
2007-01-21T00:00:00Z,5.26,0.25253,24,Mendota,4
2007-01-22T00:00:00Z,3.3264,0.40118,24,Mendota,4
2007-01-23T00:00:00Z,1.7524,0.027092,24,Mendota,4
2007-01-24T00:00:00Z,0.413,0.0089745,24,Mendota,4
2007-01-25T00:00:00Z,0.41428,0.0023834,24,Mendota,4
2007-01-26T00:00:00Z,0.10918,0.0035961,24,Mendota,4
2007-01-27T00:00:00Z,0.078681,0.0010049,24,Mendota,4
2007-01-28T00:00:00Z,0.050472,1.2743e-4,24,Mendota,4
2007-01-29T00:00:00Z,0.19124,0.003994,24,Mendota,4
2007-01-30T00:00:00Z,0.21928,0.0072404,24,Mendota,4
2007-01-31T00:00:00Z,0.017813,2.7529e-4,24,Mendota,4
2007-02-01T00:00:00Z,0.018859,6.9493e-5,24,Mendota,4
2007-02-02T00:00:00Z,0.018618,4.1145e-4,24,Mendota,4
2007-02-03T00:00:00Z,0.018369,7.8073e-5,24,Mendota,4
2007-02-04T00:00:00Z,0.016441,6.7397e-5,24,Mendota,4
2007-02-05T00:00:00Z,0.021415,8.5095e-5,24,Mendota,4
2007-02-06T00:00:00Z,0.011552,3.2094e-4,24,Mendota,4
2007-02-07T00:00:00Z,0.026666,0.001103,24,Mendota,4
2007-02-08T00:00:00Z,0.0069658,8.918e-5,24,Mendota,4
2007-02-09T00:00:00Z,0.0075058,1.1317e-4,24,Mendota,4
2007-02-10T00:00:00Z,0.014314,1.978e-4,24,Mendota,4
2007-02-11T00:00:00Z,0.0090043,1.8747e-4,24,Mendota,4
2007-02-12T00:00:00Z,0.026313,8.8823e-4,24,Mendota,4
2007-02-13T00:00:00Z,0.027545,4.2422e-4,24,Mendota,4
2007-02-14T00:00:00Z,0.010049,3.5406e-5,24,Mendota,4
2007-02-15T00:00:00Z,7.625e-4,1.0578e-5,24,Mendota,4
2007-02-16T00:00:00Z,5.3779e-4,8.9845e-6,24,Mendota,4
2007-02-17T00:00:00Z,0.012207,5.0732e-5,24,Mendota,4
2007-02-18T00:00:00Z,0.0052297,1.756e-5,24,Mendota,4
2007-02-19T00:00:00Z,6.8259e-4,1.6343e-5,24,Mendota,4
2007-02-20T00:00:00Z,0.0027261,3.4626e-5,24,Mendota,4
2007-02-21T00:00:00Z,-1.5249e-9,-1.8154e-10,24,Mendota,4
2007-02-22T00:00:00Z,-1.0028e-9,-4.5848e-12,24,Mendota,4
2007-02-23T00:00:00Z,-1.0557e-9,-2.2096e-11,24,Mendota,4
2007-02-24T00:00:00Z,0.091298,3.0063e-4,24,Mendota,4
2007-02-25T00:00:00Z,0.013074,1.5254e-5,24,Mendota,4
2007-02-26T00:00:00Z,0.01801,0.0012701,24,Mendota,4
2007-02-27T00:00:00Z,0.027419,7.4228e-4,24,Mendota,4
2007-02-28T00:00:00Z,-1.3479e-9,-4.5005e-11,24,Mendota,4
2007-03-01T00:00:00Z,-1.3267e-9,-2.6341e-12,24,Mendota,4
2007-03-02T00:00:00Z,0.00716,3.0603e-5,24,Mendota,4
2007-03-03T00:00:00Z,0.011659,2.6468e-5,24,Mendota,4
2007-03-04T00:00:00Z,-1.108e-9,-4.7475e-12,24,Mendota,4
2007-03-05T00:00:00Z,-1.189e-9,-1.3107e-11,24,Mendota,4
2007-03-06T00:00:00Z,-1.3357e-9,-2.3959000000000002e-011,24,Mendota,4
2007-03-07T00:00:00Z,-1.1738e-9,-4.5068e-11,24,Mendota,4
2007-03-08T00:00:00Z,-1.3471e-9,-1.1640000000000001e-010,24,Mendota,4
2007-03-09T00:00:00Z,-1.2836e-9,-2.3096e-11,24,Mendota,4
2007-03-10T00:00:00Z,0.0030706,1.1079e-4,24,Mendota,4
2007-03-11T00:00:00Z,-1.3711e-9,-2.4665e-11,24,Mendota,4
2007-03-12T00:00:00Z,-1.196e-9,-1.8768e-11,24,Mendota,4
2007-03-13T00:00:00Z,-1.2098e-9,-1.6758e-11,24,Mendota,4
2007-03-14T00:00:00Z,-1.0948e-9,-1.1957e-11,24,Mendota,4
2007-03-15T00:00:00Z,0.03205,9.7439e-5,24,Mendota,4
2007-03-16T00:00:00Z,-1.2399e-9,-4.4993e-11,24,Mendota,4
2007-03-17T00:00:00Z,-1.2588e-9,-2.2349e-11,24,Mendota,4
2007-03-18T00:00:00Z,-1.4014e-9,-3.4715e-11,24,Mendota,4
2007-03-19T00:00:00Z,-1.3246e-9,-8.1259e-12,24,Mendota,4
2007-03-20T00:00:00Z,-1.196e-9,-4.3474e-12,24,Mendota,4
2007-03-21T00:00:00Z,-1.2782e-9,-6.8762e-12,24,Mendota,4
2007-03-22T00:00:00Z,0.0019072,7.4518e-6,24,Mendota,4
2007-03-23T00:00:00Z,-1.0069e-9,-3.197e-11,24,Mendota,4
2007-03-24T00:00:00Z,-1.2187e-9,-1.2701e-10,24,Mendota,4
2007-03-25T00:00:00Z,-1.3372e-9,-4.412e-11,24,Mendota,4
2007-03-26T00:00:00Z,-9.916e-10,-1.9286e-12,24,Mendota,4
2007-03-27T00:00:00Z,0.14346,0.0029659,24,Mendota,4
2007-03-28T00:00:00Z,3.8583,0.004876,9.2609,Mendota,4
2007-03-29T00:00:00Z,-1.4849e-9,-4.7701e-12,24,Mendota,4
2007-03-30T00:00:00Z,0.42136,0.0066253,24,Mendota,4
2007-03-31T00:00:00Z,0.082106,8.9344e-4,24,Mendota,4
2007-04-01T00:00:00Z,0.0065176,1.3341e-5,24,Mendota,4
2007-04-02T00:00:00Z,-1.3048e-9,-3.327e-12,24,Mendota,4
2007-04-03T00:00:00Z,3.7895,284.1092,24,Mendota,4
2007-04-04T00:00:00Z,1.0138,0.0022337,24,Mendota,4
2007-04-05T00:00:00Z,-1.2597e-9,-1.7862e-12,24,Mendota,4
2007-04-06T00:00:00Z,-1.0981e-9,-3.2211e-12,24,Mendota,4
2007-04-07T00:00:00Z,-1.1216e-9,-1.8557e-12,24,Mendota,4
2007-04-08T00:00:00Z,-1.2843e-9,-4.7759e-12,24,Mendota,4
2007-04-09T00:00:00Z,1.6578,0.10966,24,Mendota,4
2007-04-10T00:00:00Z,5.2454,0.096398,4.0387,Mendota,4
2007-04-11T00:00:00Z,0.10341,4.8141e-4,24,Mendota,4
2007-04-12T00:00:00Z,-1.3662e-9,-2.8371e-12,24,Mendota,4
2007-04-13T00:00:00Z,-1.2428e-9,-5.5913e-12,24,Mendota,4
2007-04-14T00:00:00Z,2.7916,0.14763,23.5,Mendota,4
2007-04-15T00:00:00Z,7.1613,0.36783,22.4959,Mendota,4
2007-04-16T00:00:00Z,7.2656,0.1406,22.4614,Mendota,4
2007-04-17T00:00:00Z,10.1247,0.54302,22.3935,Mendota,4
2007-04-18T00:00:00Z,13.4905,0.028199,9.4773,Mendota,4
2007-04-19T00:00:00Z,0.38383,0.0042424,24,Mendota,4
2007-04-20T00:00:00Z,8.0932,0.054318,8.4638,Mendota,4
2007-04-21T00:00:00Z,15.2423,0.092065,8.1407,Mendota,4
2007-04-22T00:00:00Z,1.9207,0.0079448,22.4806,Mendota,4
2007-04-23T00:00:00Z,1.7891,0.0062983,24,Mendota,4
2007-04-24T00:00:00Z,6.9861,0.10512,16.226,Mendota,4
2007-04-25T00:00:00Z,17.7342,0.016378,3.6999,Mendota,4
