datetime,stage
2004-03-12T05:00:00Z,33.026232
2004-03-15T05:00:00Z,33.035376
2004-03-16T05:00:00Z,33.026232
2004-03-17T05:00:00Z,33.038424
2004-03-18T05:00:00Z,33.04452
2004-03-19T05:00:00Z,33.041472
2004-03-22T05:00:00Z,33.047568
2004-03-23T05:00:00Z,33.047568
2004-03-24T05:00:00Z,33.050616
2004-03-25T05:00:00Z,33.047568
2004-03-26T05:00:00Z,33.053664
2004-03-29T05:00:00Z,33.129864
2004-03-30T05:00:00Z,33.154248
2004-03-31T05:00:00Z,33.169488
2004-04-02T05:00:00Z,33.352368
2004-04-03T05:00:00Z,33.422472
2004-04-05T05:00:00Z,33.526104
2004-04-06T05:00:00Z,33.535248
2004-04-07T05:00:00Z,33.541344
2004-04-08T05:00:00Z,33.535248
2004-04-09T05:00:00Z,33.5322
2004-04-12T05:00:00Z,33.513912
2004-04-13T05:00:00Z,33.507816
2004-04-14T05:00:00Z,33.565728
2004-04-15T05:00:00Z,33.611448
2004-04-16T05:00:00Z,33.62364
2004-04-19T05:00:00Z,33.59316
2004-04-20T05:00:00Z,33.587064
2004-04-21T05:00:00Z,33.587064
2004-04-22T05:00:00Z,33.587064
2004-04-23T05:00:00Z,33.590112
2004-04-26T05:00:00Z,33.626688
2004-04-27T05:00:00Z,33.660216
2004-04-28T05:00:00Z,33.666312
2004-04-29T05:00:00Z,33.66936
2004-04-30T05:00:00Z,33.675456
2004-05-03T05:00:00Z,33.6846
2004-05-04T05:00:00Z,33.727272
2004-05-05T05:00:00Z,33.727272
2004-05-06T05:00:00Z,33.736416
2004-05-07T05:00:00Z,33.757752
2004-05-10T05:00:00Z,33.742512
2004-05-11T05:00:00Z,33.757752
2004-05-12T05:00:00Z,33.763848
2004-05-13T05:00:00Z,33.7608
2004-05-14T05:00:00Z,33.763848
2004-05-17T05:00:00Z,33.782136
2004-05-18T05:00:00Z,33.788232
2004-05-19T05:00:00Z,33.794328
2004-05-20T05:00:00Z,33.803472
2004-05-21T05:00:00Z,33.80652
2004-05-24T05:00:00Z,33.858336
2004-05-25T05:00:00Z,33.885768
2004-05-26T05:00:00Z,33.919296
2004-05-27T05:00:00Z,33.916248
2004-05-28T05:00:00Z,33.922344
2004-06-01T05:00:00Z,33.812616
2004-06-02T05:00:00Z,33.788232
2004-06-03T05:00:00Z,33.77604
2004-06-04T05:00:00Z,33.757752
2004-06-07T05:00:00Z,33.736416
2004-06-08T05:00:00Z,33.727272
2004-06-09T05:00:00Z,33.71508
2004-06-10T05:00:00Z,33.727272
2004-06-11T05:00:00Z,33.724224
2004-06-14T05:00:00Z,33.705936
2004-06-15T05:00:00Z,33.702888
2004-06-16T05:00:00Z,33.705936
2004-06-18T05:00:00Z,33.696792
2004-06-21T05:00:00Z,33.672408
2004-06-22T05:00:00Z,33.66936
2004-06-23T05:00:00Z,33.672408
2004-06-24T05:00:00Z,33.66936
2004-06-25T05:00:00Z,33.663264
2004-06-28T05:00:00Z,33.663264
2004-06-29T05:00:00Z,33.666312
2004-06-30T05:00:00Z,33.651072
2004-07-01T05:00:00Z,33.657168
2004-07-06T05:00:00Z,33.644976
2004-07-07T05:00:00Z,33.635832
2004-07-08T05:00:00Z,33.63888
2004-07-09T05:00:00Z,33.66936
2004-07-12T05:00:00Z,33.65412
2004-07-13T05:00:00Z,33.65412
2004-07-14T05:00:00Z,33.651072
2004-07-15T05:00:00Z,33.648024
2004-07-16T05:00:00Z,33.675456
2004-07-19T05:00:00Z,33.681552
2004-07-20T05:00:00Z,33.681552
2004-07-21T05:00:00Z,33.675456
2004-07-22T05:00:00Z,33.675456
2004-07-23T05:00:00Z,33.66936
2004-07-26T05:00:00Z,33.69984
2004-07-27T05:00:00Z,33.681552
2004-07-28T05:00:00Z,33.724224
2004-07-29T05:00:00Z,33.712032
2004-07-30T05:00:00Z,33.69984
2004-08-02T05:00:00Z,33.651072
2004-08-03T05:00:00Z,33.651072
2004-08-04T05:00:00Z,33.63888
2004-08-05T05:00:00Z,33.635832
2004-08-09T05:00:00Z,33.59316
2004-08-10T05:00:00Z,33.584016
2004-08-11T05:00:00Z,33.580968
2004-08-12T05:00:00Z,33.580968
2004-08-13T05:00:00Z,33.584016
2004-08-16T05:00:00Z,33.571824
2004-08-17T05:00:00Z,33.571824
2004-08-18T05:00:00Z,33.565728
2004-08-24T05:00:00Z,33.553536
2004-08-25T05:00:00Z,33.553536
2004-08-26T05:00:00Z,33.550488
2004-08-27T05:00:00Z,33.541344
2004-08-30T05:00:00Z,33.529152
2004-08-31T05:00:00Z,33.523056
2004-09-02T05:00:00Z,33.504768
2004-09-03T05:00:00Z,33.492576
2004-09-04T05:00:00Z,33.483432
2004-09-05T05:00:00Z,33.480384
2004-09-06T05:00:00Z,33.468192
2004-09-07T05:00:00Z,33.459048
2004-09-08T05:00:00Z,33.446856
2004-09-09T05:00:00Z,33.492576
2004-09-10T05:00:00Z,33.492576
2004-09-13T05:00:00Z,33.498672
2004-09-14T05:00:00Z,33.495624
2004-09-15T05:00:00Z,33.483432
2004-09-16T05:00:00Z,33.480384
2004-09-17T05:00:00Z,33.474288
2004-09-20T05:00:00Z,33.553536
2004-09-21T05:00:00Z,33.54744
2004-09-22T05:00:00Z,33.550488
2004-09-23T05:00:00Z,33.553536
2004-09-24T05:00:00Z,33.54744
2004-09-27T05:00:00Z,33.529152
2004-09-28T05:00:00Z,33.5322
2004-09-29T05:00:00Z,33.529152
2004-09-30T05:00:00Z,33.51696
2004-10-01T05:00:00Z,33.523056
2004-10-04T05:00:00Z,33.510864
2004-10-05T05:00:00Z,33.489528
2004-10-06T05:00:00Z,33.492576
2004-10-07T05:00:00Z,33.48648
2004-10-08T05:00:00Z,33.477336
2004-10-09T05:00:00Z,33.468192
2004-10-10T05:00:00Z,33.468192
2004-10-11T05:00:00Z,33.459048
2004-10-12T05:00:00Z,33.449904
2004-10-13T05:00:00Z,33.437712
2004-10-14T05:00:00Z,33.431616
2004-10-15T05:00:00Z,33.434664
2004-10-18T05:00:00Z,33.449904
2004-10-19T05:00:00Z,33.443808
2004-10-20T05:00:00Z,33.437712
2004-10-21T05:00:00Z,33.428568
2004-10-22T05:00:00Z,33.416376
2004-10-25T05:00:00Z,33.3798
2004-10-26T05:00:00Z,33.367608
2004-10-27T05:00:00Z,33.352368
2004-10-28T05:00:00Z,33.352368
2004-10-29T05:00:00Z,33.337128
2004-10-30T05:00:00Z,33.340176
2004-10-31T05:00:00Z,33.324936
2004-11-01T05:00:00Z,33.312744
2004-11-02T05:00:00Z,33.291408
2004-11-03T05:00:00Z,33.285312
2004-11-04T05:00:00Z,33.285312
2004-11-05T05:00:00Z,33.324936
2004-11-06T05:00:00Z,33.297504000000004
2004-11-07T05:00:00Z,33.291408
2004-11-08T05:00:00Z,33.297504000000004
2004-11-09T05:00:00Z,33.279216
2004-11-10T05:00:00Z,33.276168
2004-11-12T05:00:00Z,33.260928
2004-11-16T05:00:00Z,33.224352
2004-11-17T05:00:00Z,33.218256
2004-11-18T05:00:00Z,33.21216
2004-11-19T05:00:00Z,33.206064
2004-11-20T05:00:00Z,33.19692
2004-11-21T05:00:00Z,33.203016
2004-11-22T05:00:00Z,33.190824
2004-11-23T05:00:00Z,33.187776
2004-11-24T05:00:00Z,33.178632
2004-11-25T05:00:00Z,33.21216
2004-11-26T05:00:00Z,33.224352
2004-11-27T05:00:00Z,33.221304
2004-11-28T05:00:00Z,33.221304
2004-11-29T05:00:00Z,33.260928
2004-11-30T05:00:00Z,33.276168
2004-12-01T05:00:00Z,33.3036
2004-12-02T05:00:00Z,33.34932
2004-12-03T05:00:00Z,33.370656
2004-12-04T05:00:00Z,33.373704
2004-12-05T05:00:00Z,33.358464
2004-12-06T05:00:00Z,33.352368
2004-12-07T05:00:00Z,33.340176
2004-12-08T05:00:00Z,33.352368
2004-12-09T05:00:00Z,33.340176
2004-12-10T05:00:00Z,33.343224
2004-12-11T05:00:00Z,33.337128
2004-12-12T05:00:00Z,33.34932
2004-12-13T05:00:00Z,33.343224
2004-12-14T05:00:00Z,33.340176
2004-12-15T05:00:00Z,33.324936
2004-12-16T05:00:00Z,33.312744
2004-12-17T05:00:00Z,33.300552
2004-12-20T05:00:00Z,33.25788
2004-12-21T05:00:00Z,33.254832
2004-12-22T05:00:00Z,33.239592
2004-12-23T05:00:00Z,33.230448
2004-12-24T05:00:00Z,33.3036
2004-12-25T05:00:00Z,33.315792
2004-12-26T05:00:00Z,33.31884
2004-12-27T05:00:00Z,33.321888
2004-12-28T05:00:00Z,33.309696
2004-12-29T05:00:00Z,33.3036
2004-12-30T05:00:00Z,33.294456
2004-12-31T05:00:00Z,33.294456
2005-01-01T05:00:00Z,33.297504000000004
2005-01-02T05:00:00Z,33.270072
2005-01-03T05:00:00Z,33.263976
2005-01-04T05:00:00Z,33.270072
2005-01-05T05:00:00Z,33.260928
2005-01-06T05:00:00Z,33.248736
2005-01-07T05:00:00Z,33.25788
2005-01-08T05:00:00Z,33.248736
2005-01-09T05:00:00Z,33.24264
2005-01-10T05:00:00Z,33.239592
2005-01-11T05:00:00Z,33.2274
2005-01-12T05:00:00Z,33.218256
2005-01-13T05:00:00Z,33.21216
2005-01-14T05:00:00Z,33.209112
2005-01-15T05:00:00Z,33.236544
2005-01-16T05:00:00Z,33.236544
2005-01-17T05:00:00Z,33.236544
2005-01-18T05:00:00Z,33.209112
2005-01-19T05:00:00Z,33.215208
2005-01-20T05:00:00Z,33.21216
2005-01-21T05:00:00Z,33.19692
2005-01-22T05:00:00Z,33.19692
2005-01-23T05:00:00Z,33.187776
2005-01-24T05:00:00Z,33.18168
2005-01-25T05:00:00Z,33.18168
2005-01-26T05:00:00Z,33.163392
2005-01-27T05:00:00Z,33.148152
2005-01-28T05:00:00Z,33.13596
2005-01-29T05:00:00Z,33.123768
2005-01-30T05:00:00Z,33.108528
2005-01-31T05:00:00Z,33.099384
2005-02-01T05:00:00Z,33.084144
2005-02-02T05:00:00Z,33.071952
2005-02-03T05:00:00Z,33.05976
2005-02-04T05:00:00Z,33.04452
2005-02-05T05:00:00Z,33.02928
2005-02-06T05:00:00Z,33.010992
2005-02-07T05:00:00Z,33.001848
2005-02-08T05:00:00Z,32.977464
2005-02-09T05:00:00Z,32.974416
2005-02-10T05:00:00Z,32.980512
2005-02-11T05:00:00Z,32.995752
2005-02-12T05:00:00Z,32.986608
2005-02-13T05:00:00Z,32.96832
2005-02-14T05:00:00Z,32.95308
2005-02-15T05:00:00Z,32.971368
2005-02-16T05:00:00Z,32.986608
2005-02-17T05:00:00Z,32.986608
2005-02-18T05:00:00Z,32.995752
2005-02-19T05:00:00Z,32.989656
2005-02-20T05:00:00Z,32.992704
2005-02-21T05:00:00Z,32.986608
2005-02-22T05:00:00Z,33.001848
2005-02-23T05:00:00Z,33.007944
2005-02-24T05:00:00Z,32.9988
2005-02-25T05:00:00Z,33.004896
2005-02-26T05:00:00Z,33.001848
2005-02-27T05:00:00Z,32.980512
2005-02-28T05:00:00Z,32.9988
2005-03-01T05:00:00Z,33.007944
2005-03-02T05:00:00Z,33.007944
2005-03-03T05:00:00Z,33.004896
2005-03-04T05:00:00Z,33.007944
2005-03-05T05:00:00Z,33.004896
2005-03-06T05:00:00Z,33.001848
2005-03-07T05:00:00Z,32.9988
2005-03-08T05:00:00Z,33.004896
2005-03-09T05:00:00Z,33.007944
2005-03-10T05:00:00Z,33.020136
2005-03-11T05:00:00Z,33.020136
2005-03-12T05:00:00Z,33.020136
2005-03-13T05:00:00Z,33.04452
2005-03-14T05:00:00Z,33.02928
2005-03-15T05:00:00Z,33.032328
2005-03-16T05:00:00Z,33.035376
2005-03-17T05:00:00Z,33.035376
2005-03-18T05:00:00Z,33.02928
2005-03-19T05:00:00Z,33.020136
2005-03-20T05:00:00Z,33.023184
2005-03-21T05:00:00Z,33.020136
2005-03-22T05:00:00Z,33.017088
2005-03-23T05:00:00Z,33.017088
2005-03-24T05:00:00Z,33.020136
2005-03-25T05:00:00Z,33.01404
2005-03-26T05:00:00Z,33.010992
2005-03-27T05:00:00Z,33.010992
2005-03-28T05:00:00Z,33.010992
2005-03-29T05:00:00Z,33.084144
2005-03-30T05:00:00Z,33.117672
2005-03-31T05:00:00Z,33.154248
2005-04-01T05:00:00Z,33.193872
2005-04-02T05:00:00Z,33.24264
2005-04-03T05:00:00Z,33.388944
2005-04-04T05:00:00Z,33.480384
2005-04-05T05:00:00Z,33.541344
2005-04-06T05:00:00Z,33.587064
2005-04-07T05:00:00Z,33.629736
2005-04-08T05:00:00Z,33.687648
2005-04-09T05:00:00Z,33.733368
2005-04-10T05:00:00Z,33.748608
2005-04-11T05:00:00Z,33.766896
2005-04-12T05:00:00Z,33.779088
2005-04-13T05:00:00Z,33.74556
2005-04-14T05:00:00Z,33.736416
2005-04-15T05:00:00Z,33.73032
2005-04-16T05:00:00Z,33.73032
2005-04-17T05:00:00Z,33.733368
2005-04-18T05:00:00Z,33.733368
2005-04-19T05:00:00Z,33.73032
2005-04-20T05:00:00Z,33.724224
2005-04-21T05:00:00Z,33.73032
2005-04-22T05:00:00Z,33.718128
2005-04-23T05:00:00Z,33.736416
2005-04-24T05:00:00Z,33.785184
2005-04-25T05:00:00Z,33.843096
2005-04-26T05:00:00Z,33.85224
2005-04-27T05:00:00Z,33.840048
2005-04-28T05:00:00Z,33.837
2005-04-29T05:00:00Z,33.833952
2005-04-30T05:00:00Z,33.80652
2005-05-01T05:00:00Z,33.79128
2005-05-02T05:00:00Z,33.763848
2005-05-03T05:00:00Z,33.751656
2005-05-04T05:00:00Z,33.736416
2005-05-05T05:00:00Z,33.73032
2005-05-06T05:00:00Z,33.724224
2005-05-07T05:00:00Z,33.724224
2005-05-08T05:00:00Z,33.73032
2005-05-09T05:00:00Z,33.721176
2005-05-10T05:00:00Z,33.718128
2005-05-11T05:00:00Z,33.712032
2005-05-12T05:00:00Z,33.727272
2005-05-13T05:00:00Z,33.708984
2005-05-14T05:00:00Z,33.693744
2005-05-15T05:00:00Z,33.702888
2005-05-16T05:00:00Z,33.702888
2005-05-17T05:00:00Z,33.702888
2005-05-18T05:00:00Z,33.702888
2005-05-19T05:00:00Z,33.69984
2005-05-20T05:00:00Z,33.696792
2005-05-21T05:00:00Z,33.696792
2005-05-22T05:00:00Z,33.708984
2005-05-23T05:00:00Z,33.712032
2005-05-24T05:00:00Z,33.736416
2005-05-25T05:00:00Z,33.769944
2005-05-26T05:00:00Z,33.785184
2005-05-27T05:00:00Z,33.82176
2005-05-28T05:00:00Z,33.833952
2005-05-29T05:00:00Z,33.837
2005-05-30T05:00:00Z,33.840048
2005-05-31T05:00:00Z,33.849192
2005-06-01T05:00:00Z,33.846144
2005-06-02T05:00:00Z,33.840048
2005-06-03T05:00:00Z,33.833952
2005-06-06T05:00:00Z,33.809568
2005-06-07T05:00:00Z,33.800424
2005-06-09T05:00:00Z,33.79128
2005-06-10T05:00:00Z,33.785184
2005-06-11T05:00:00Z,33.79128
2005-06-12T05:00:00Z,33.788232
2005-06-13T05:00:00Z,33.782136
2005-06-14T05:00:00Z,33.803472
2005-06-15T05:00:00Z,33.833952
2005-06-16T05:00:00Z,33.843096
2005-06-17T05:00:00Z,33.855288
2005-06-18T05:00:00Z,33.879672
2005-06-19T05:00:00Z,33.891864
2005-06-20T05:00:00Z,33.885768
2005-06-21T05:00:00Z,33.873576
2005-06-22T05:00:00Z,33.85224
2005-06-23T05:00:00Z,33.827856
2005-06-24T05:00:00Z,33.803472
2005-06-25T05:00:00Z,33.779088
2005-06-26T05:00:00Z,33.748608
2005-06-27T05:00:00Z,33.733368
2005-06-28T05:00:00Z,33.721176
2005-06-29T05:00:00Z,33.71508
2005-06-30T05:00:00Z,33.754704
2005-07-01T05:00:00Z,33.7608
2005-07-02T05:00:00Z,33.7608
2005-07-03T05:00:00Z,33.748608
2005-07-04T05:00:00Z,33.742512
2005-07-05T05:00:00Z,33.73032
2005-07-06T05:00:00Z,33.724224
2005-07-07T05:00:00Z,33.751656
2005-07-08T05:00:00Z,33.74556
2005-07-09T05:00:00Z,33.754704
2005-07-10T05:00:00Z,33.748608
2005-07-11T05:00:00Z,33.733368
2005-07-12T05:00:00Z,33.718128
2005-07-13T05:00:00Z,33.705936
2005-07-14T05:00:00Z,33.69984
2005-07-15T05:00:00Z,33.696792
2005-07-16T05:00:00Z,33.690696
2005-07-17T05:00:00Z,33.687648
2005-07-18T05:00:00Z,33.675456
2005-07-19T05:00:00Z,33.675456
2005-07-20T05:00:00Z,33.66936
2005-07-21T05:00:00Z,33.65412
2005-07-22T05:00:00Z,33.648024
2005-07-23T05:00:00Z,33.648024
2005-07-24T05:00:00Z,33.635832
2005-07-25T05:00:00Z,33.629736
2005-07-26T05:00:00Z,33.620592
2005-07-27T05:00:00Z,33.611448
2005-07-28T05:00:00Z,33.620592
2005-07-29T05:00:00Z,33.611448
2005-07-30T05:00:00Z,33.602304
2005-07-31T05:00:00Z,33.602304
2005-08-01T05:00:00Z,33.587064
2005-08-02T05:00:00Z,33.599256
2005-08-03T05:00:00Z,33.596208
2005-08-04T05:00:00Z,33.590112
2005-08-05T05:00:00Z,33.584016
2005-08-06T05:00:00Z,33.574872
2005-08-07T05:00:00Z,33.568776
2005-08-08T05:00:00Z,33.556584
2005-08-09T05:00:00Z,33.553536
2005-08-10T05:00:00Z,33.544392
2005-08-11T05:00:00Z,33.535248
2005-08-12T05:00:00Z,33.5322
2005-08-15T05:00:00Z,33.541344
2005-08-16T05:00:00Z,33.538296
2005-08-17T05:00:00Z,33.526104
2005-08-18T05:00:00Z,33.51696
2005-08-19T05:00:00Z,33.510864
2005-08-20T05:00:00Z,33.50172
2005-08-21T05:00:00Z,33.498672
2005-08-22T05:00:00Z,33.489528
2005-08-23T05:00:00Z,33.483432
2005-08-24T05:00:00Z,33.47124
2005-08-25T05:00:00Z,33.462096
2005-08-26T05:00:00Z,33.456
2005-08-27T05:00:00Z,33.449904
2005-08-28T05:00:00Z,33.437712
2005-08-29T05:00:00Z,33.468192
2005-08-30T05:00:00Z,33.474288
2005-08-31T05:00:00Z,33.48648
2005-09-01T05:00:00Z,33.523056
2005-09-02T05:00:00Z,33.526104
2005-09-03T05:00:00Z,33.5322
2005-09-04T05:00:00Z,33.510864
2005-09-05T05:00:00Z,33.507816
2005-09-06T05:00:00Z,33.50172
2005-09-07T05:00:00Z,33.495624
2005-09-08T05:00:00Z,33.48648
2005-09-09T05:00:00Z,33.477336
2005-09-10T05:00:00Z,33.474288
2005-09-11T05:00:00Z,33.462096
2005-09-12T05:00:00Z,33.452952
2005-09-13T05:00:00Z,33.452952
2005-09-14T05:00:00Z,33.449904
2005-09-15T05:00:00Z,33.474288
2005-09-16T05:00:00Z,33.477336
2005-09-17T05:00:00Z,33.474288
2005-09-18T05:00:00Z,33.474288
2005-09-19T05:00:00Z,33.468192
2005-09-20T05:00:00Z,33.459048
2005-09-21T05:00:00Z,33.459048
2005-09-22T05:00:00Z,33.456
2005-09-23T05:00:00Z,33.443808
2005-09-26T05:00:00Z,33.419424
2005-09-27T05:00:00Z,33.428568
2005-09-28T05:00:00Z,33.422472
2005-09-29T05:00:00Z,33.416376
2005-09-30T05:00:00Z,33.419424
2005-10-01T05:00:00Z,33.416376
2005-10-02T05:00:00Z,33.413328
2005-10-03T05:00:00Z,33.407232
2005-10-04T05:00:00Z,33.404184
2005-10-05T05:00:00Z,33.401136
2005-10-06T05:00:00Z,33.398088
2005-10-07T05:00:00Z,33.39504
2005-10-08T05:00:00Z,33.398088
2005-10-09T05:00:00Z,33.672408
2005-10-10T05:00:00Z,33.876624
2005-10-11T05:00:00Z,33.919296
2005-10-12T05:00:00Z,33.9132
2005-10-13T05:00:00Z,33.864432
2005-10-14T05:00:00Z,33.818712
2005-10-15T05:00:00Z,33.861384
2005-10-16T05:00:00Z,33.986352
2005-10-17T05:00:00Z,33.934536
2005-10-18T05:00:00Z,33.919296
2005-10-19T05:00:00Z,33.876624
2005-10-20T05:00:00Z,33.827856
2005-10-21T05:00:00Z,33.772992
2005-10-22T05:00:00Z,33.721176
2005-10-23T05:00:00Z,33.687648
2005-10-24T05:00:00Z,33.657168
2005-10-25T05:00:00Z,33.65412
2005-10-26T05:00:00Z,33.74556
2005-10-27T05:00:00Z,33.748608
2005-10-28T05:00:00Z,33.73032
2005-10-29T05:00:00Z,33.702888
2005-10-30T05:00:00Z,33.66936
2005-10-31T05:00:00Z,33.626688
2005-11-01T05:00:00Z,33.596208
2005-11-02T05:00:00Z,33.556584
2005-11-03T05:00:00Z,33.529152
2005-11-04T05:00:00Z,33.483432
2005-11-05T05:00:00Z,33.456
2005-11-06T05:00:00Z,33.431616
2005-11-07T05:00:00Z,33.404184
2005-11-08T05:00:00Z,33.385896
2005-11-09T05:00:00Z,33.36456
2005-11-10T05:00:00Z,33.370656
2005-11-11T05:00:00Z,33.376752
2005-11-12T05:00:00Z,33.355416
2005-11-13T05:00:00Z,33.340176
2005-11-14T05:00:00Z,33.327984
2005-11-15T05:00:00Z,33.324936
2005-11-16T05:00:00Z,33.309696
2005-11-17T05:00:00Z,33.36456
2005-11-18T05:00:00Z,33.376752
2005-11-19T05:00:00Z,33.376752
2005-11-20T05:00:00Z,33.367608
2005-11-21T05:00:00Z,33.36456
2005-11-22T05:00:00Z,33.373704
2005-11-28T05:00:00Z,33.404184
2005-11-29T05:00:00Z,33.404184
2005-11-30T05:00:00Z,33.44076
2005-12-01T05:00:00Z,33.480384
2005-12-02T05:00:00Z,33.507816
2005-12-03T05:00:00Z,33.48648
2005-12-04T05:00:00Z,33.489528
2005-12-05T05:00:00Z,33.483432
2005-12-06T05:00:00Z,33.465144
2005-12-07T05:00:00Z,33.456
2005-12-08T05:00:00Z,33.422472
2005-12-09T05:00:00Z,33.419424
2005-12-10T05:00:00Z,33.398088
2005-12-11T05:00:00Z,33.382848
2005-12-12T05:00:00Z,33.36456
2005-12-13T05:00:00Z,33.33408
2005-12-14T05:00:00Z,33.321888
2005-12-15T05:00:00Z,33.297504000000004
2005-12-16T05:00:00Z,33.300552
2005-12-17T05:00:00Z,33.291408
2005-12-18T05:00:00Z,33.27312
2005-12-19T05:00:00Z,33.260928
2005-12-20T05:00:00Z,33.24264
2005-12-21T05:00:00Z,33.230448
2005-12-22T05:00:00Z,33.218256
2005-12-23T05:00:00Z,33.199968
2005-12-24T05:00:00Z,33.19692
2005-12-25T05:00:00Z,33.190824
2005-12-26T05:00:00Z,33.245688
2005-12-27T05:00:00Z,33.260928
2005-12-28T05:00:00Z,33.221304
2005-12-29T05:00:00Z,33.218256
2005-12-30T05:00:00Z,33.254832
2005-12-31T05:00:00Z,33.27312
2006-01-01T05:00:00Z,33.276168
2006-01-02T05:00:00Z,33.270072
2006-01-03T05:00:00Z,33.27312
2006-01-04T05:00:00Z,33.254832
2006-01-05T05:00:00Z,33.25788
2006-01-06T05:00:00Z,33.254832
2006-01-07T05:00:00Z,33.24264
2006-01-08T05:00:00Z,33.236544
2006-01-09T05:00:00Z,33.24264
2006-01-10T05:00:00Z,33.215208
2006-01-11T05:00:00Z,33.21216
2006-01-12T05:00:00Z,33.221304
2006-01-13T05:00:00Z,33.215208
2006-01-14T05:00:00Z,33.215208
2006-01-15T05:00:00Z,33.267024
2006-01-16T05:00:00Z,33.300552
2006-01-17T05:00:00Z,33.3036
2006-01-18T05:00:00Z,33.297504000000004
2006-01-19T05:00:00Z,33.431616
2006-01-20T05:00:00Z,33.449904
2006-01-21T05:00:00Z,33.452952
2006-01-22T05:00:00Z,33.452952
2006-01-23T05:00:00Z,33.459048
2006-01-24T05:00:00Z,33.459048
2006-01-25T05:00:00Z,33.443808
2006-01-26T05:00:00Z,33.443808
2006-01-27T05:00:00Z,33.419424
2006-01-28T05:00:00Z,33.391992
2006-01-29T05:00:00Z,33.382848
2006-01-30T05:00:00Z,33.3798
2006-01-31T05:00:00Z,33.361512
2006-02-01T05:00:00Z,33.346272
2006-02-02T05:00:00Z,33.331032
2006-02-03T05:00:00Z,33.312744
2006-02-04T05:00:00Z,33.321888
2006-02-05T05:00:00Z,33.355416
2006-02-06T05:00:00Z,33.382848
2006-02-07T05:00:00Z,33.388944
2006-02-08T05:00:00Z,33.3798
2006-02-09T05:00:00Z,33.36456
2006-02-10T05:00:00Z,33.352368
2006-02-11T05:00:00Z,33.337128
2006-02-12T05:00:00Z,33.312744
2006-02-13T05:00:00Z,33.300552
2006-02-14T05:00:00Z,33.279216
2006-02-15T05:00:00Z,33.270072
2006-02-16T05:00:00Z,33.24264
2006-02-17T05:00:00Z,33.230448
2006-02-18T05:00:00Z,33.236544
2006-02-19T05:00:00Z,33.218256
2006-02-20T05:00:00Z,33.218256
2006-02-21T05:00:00Z,33.21216
2006-02-23T05:00:00Z,33.199968
2006-02-24T05:00:00Z,33.187776
2006-02-27T05:00:00Z,33.16644
2006-02-28T05:00:00Z,33.160344
2006-03-02T05:00:00Z,33.148152
2006-03-03T05:00:00Z,33.13596
2006-03-04T05:00:00Z,33.114624
2006-03-05T05:00:00Z,33.102432
2006-03-06T05:00:00Z,33.096336
2006-03-07T05:00:00Z,33.093288
2006-03-08T05:00:00Z,33.081096
2006-03-09T05:00:00Z,33.071952
2006-03-10T05:00:00Z,33.062808
2006-03-11T05:00:00Z,33.062808
2006-03-12T05:00:00Z,33.047568
