DateTime,Depth,Temp
2007-08-28,0,24.1216666666667
2007-08-28,0.5,22.6033333333333
2007-08-28,1,22.4116666666667
2007-08-28,1.5,22.3233333333333
2007-08-28,2,22.1433333333333
2007-08-28,2.5,21.785
2007-08-28,3,21.8283333333333
2007-08-28,4,21.6383333333333
2007-08-28,5,20.6966666666667
2007-08-28,6,20.2766666666667
2007-08-28,7,18.9433333333333
2007-08-28,8,14.5883333333333
2007-08-28,9,12.1
2007-08-28,10,11.0433333333333
2007-08-28,11,11.0133333333333
2007-08-28,13,11.07
2007-08-29,0,24.215
2007-08-29,0.5,22.915
2007-08-29,1,22.8516666666667
2007-08-29,1.5,22.5333333333333
2007-08-29,2,22.47
2007-08-29,2.5,22.3566666666667
2007-08-29,3,22.1566666666667
2007-08-29,4,21.5133333333333
2007-08-29,5,20.9683333333333
2007-08-29,6,20.5533333333333
2007-08-29,7,19.5116666666667
2007-08-29,8,14.235
2007-08-29,9,12.1483333333333
2007-08-29,10,11.1166666666667
2007-08-29,11,11.0033333333333
2007-08-29,13,11.055
2007-08-30,0,25.29
2007-08-30,0.5,23.5983333333333
2007-08-30,1,23.475
2007-08-30,1.5,23.3183333333333
2007-08-30,2,23.2616666666667
2007-08-30,2.5,23.1516666666667
2007-08-30,3,23.1066666666667
2007-08-30,4,22.8133333333333
2007-08-30,5,22.3883333333333
2007-08-30,6,21.55
2007-08-30,7,18.02
2007-08-30,8,14.5066666666667
2007-08-30,9,13.075
2007-08-30,10,11.4816666666667
2007-08-30,11,11.6616666666667
2007-08-30,13,11.8316666666667
2007-08-31,0,23.3883333333333
2007-08-31,0.5,23.395
2007-08-31,1,23.3016666666667
2007-08-31,1.5,23.1766666666667
2007-08-31,2,23.2
2007-08-31,2.5,23.1616666666667
2007-08-31,3,23.165
2007-08-31,4,22.1316666666667
2007-08-31,5,21.17
2007-08-31,6,19.8733333333333
2007-08-31,7,17.7816666666667
2007-08-31,8,15.07
2007-08-31,9,12.2666666666667
2007-08-31,10,11.3183333333333
2007-08-31,11,11.125
2007-08-31,13,11.3933333333333
2007-09-01,0,22.73
2007-09-01,0.5,22.8083333333333
2007-09-01,1,22.7533333333333
2007-09-01,1.5,22.5483333333333
2007-09-01,2,22.6516666666667
2007-09-01,2.5,22.655
2007-09-01,3,22.705
2007-09-01,4,22.06
2007-09-01,5,22.0483333333333
2007-09-01,6,21.895
2007-09-01,7,18.7833333333333
2007-09-01,8,15.6416666666667
2007-09-01,9,13.165
2007-09-01,10,11.68
2007-09-01,11,11.7133333333333
2007-09-01,13,12.1466666666667
2007-09-02,0,22.1416666666667
2007-09-02,0.5,21.7733333333333
2007-09-02,1,21.71
2007-09-02,1.5,21.6683333333333
2007-09-02,2,21.6116666666667
2007-09-02,2.5,21.6216666666667
2007-09-02,3,21.7433333333333
2007-09-02,4,21.735
2007-09-02,5,21.7266666666667
2007-09-02,6,20.5516666666667
2007-09-02,7,17.9583333333333
2007-09-02,8,15.5116666666667
2007-09-02,9,12.5816666666667
2007-09-02,10,11.3283333333333
2007-09-02,11,11.2666666666667
2007-09-02,13,11.2916666666667
2007-09-03,0,21.385
2007-09-03,0.5,21.44
2007-09-03,1,21.3633333333333
2007-09-03,1.5,21.305
2007-09-03,2,21.2816666666667
2007-09-03,2.5,21.2716666666667
2007-09-03,3,21.3866666666667
