DateTime	St	Ln	thermD
2003-11-09 00:00	-1.0377e-09	-4.6022e-12	24
2003-11-10 00:00	0.0001411	5.235e-06	24
2003-11-11 00:00	0.035675	0.0028434	24
2003-11-12 00:00	4.2543e-06	3.4585e-08	24
2003-11-13 00:00	1.5734	0.055574	24
2003-11-14 00:00	-1.1564e-09	-3.571e-12	24
2003-11-15 00:00	-9.7928e-10	-1.7858e-12	24
2003-11-16 00:00	-1.0502e-09	-5.7066e-12	24
2003-11-17 00:00	0.051225	0.0043687	24
2003-11-18 00:00	0.19782	0.046308	24
2003-11-19 00:00	0.20282	0.0013995	24
2003-11-20 00:00	1.9748e-06	4.7539e-09	24
2003-11-21 00:00	-1.2186e-09	-3.1691e-12	24
2003-11-22 00:00	0.25947	0.0087186	24
2003-11-23 00:00	0.46751	0.018153	24
2003-11-24 00:00	0.20556	0.0065339	24
2003-11-25 00:00	0.00017389	8.2569e-07	24
2003-11-26 00:00	-1.1282e-09	-7.3369e-11	24
2003-11-27 00:00	0.068574	0.003153	24
2003-11-28 00:00	0.20821	0.0061326	24
2003-11-29 00:00	-1.1444e-09	-3.264e-12	24
2003-11-30 00:00	-1.2444e-09	-2.177e-12	24
2003-12-01 00:00	-1.1404e-09	-2.2334e-11	24
2003-12-02 00:00	-8.7289e-10	-3.57e-12	24
2003-12-03 00:00	-1.0741e-09	-3.0031e-12	24
2003-12-04 00:00	0.14382	0.00073002	24
2003-12-05 00:00	0.74935	0.0045501	24
2003-12-06 00:00	3.8438	0.022404	3.6994
2003-12-07 00:00	2.6973	0.0054167	15.3802
2003-12-08 00:00	0.3996	0.00092808	24
2003-12-09 00:00	1.6532	0.042444	24
2003-12-10 00:00	9.12	0.091696	3.543
2003-12-11 00:00	11.5134	0.008838	3.5361
2003-12-12 00:00	0.17549	0.0081297	24
2003-12-13 00:00	0.29295	0.0013372	24
2003-12-14 00:00	2.5575	0.049575	24
2003-12-15 00:00	5.4244	0.0019727	2.5398
2003-12-16 00:00	4.9585	0.0010016	2.5378
2003-12-17 00:00	2.7655	0.070875	24
2003-12-18 00:00	2.298	0.068815	24
2003-12-19 00:00	1.2677	0.0086232	24
