DateTime	St	Ln	thermD
2003-11-09 00:00	-1.0377e-09	-4.6022e-12	24
2003-11-10 00:00	0.00011183	4.1492e-06	24
2003-11-11 00:00	0.40784	0.032506	24
2003-11-12 00:00	0.020508	0.00016672	24
2003-11-13 00:00	1.4867	0.051964	23.5
2003-11-14 00:00	1.606e-06	4.9595e-09	24
2003-11-15 00:00	-1.1164e-09	-2.0358e-12	24
2003-11-16 00:00	1.1676e-09	6.3446e-12	24
2003-11-17 00:00	0.15055	0.012839	24
2003-11-18 00:00	0.33979	0.079544	24
2003-11-19 00:00	0.41256	0.0028467	24
2003-11-20 00:00	0.057058	0.00013735	24
2003-11-21 00:00	0.013904	3.6159e-05	24
2003-11-22 00:00	1.0326	0.034698	24
2003-11-23 00:00	0.85178	0.033074	24
2003-11-24 00:00	0.56038	0.017812	24
2003-11-25 00:00	0.080775	0.00038355	24
2003-11-26 00:00	-1.1197e-09	-7.2814e-11	24
2003-11-27 00:00	0.27129	0.012474	24
2003-11-28 00:00	0.65612	0.019325	24
2003-11-29 00:00	0.03405	9.7112e-05	24
2003-11-30 00:00	-1.143e-09	-1.9996e-12	24
2003-12-01 00:00	-8.6566e-10	-1.6953e-11	24
2003-12-02 00:00	-1.2567e-09	-5.1399e-12	24
2003-12-03 00:00	-1.1926e-09	-3.3344e-12	24
2003-12-04 00:00	-9.5367e-10	-4.8409e-12	24
2003-12-05 00:00	0.028379	0.00017232	24
2003-12-06 00:00	0.71418	0.027006	24
2003-12-07 00:00	0.22902	0.00063325	21.1764
2003-12-08 00:00	0.060497	0.00014051	24
2003-12-09 00:00	0.0010782	2.7681e-05	24
2003-12-10 00:00	4.2446	0.065438	5.4324
2003-12-11 00:00	2.9326	0.01528	24
2003-12-12 00:00	-1.1846e-09	-5.4875e-11	24
2003-12-13 00:00	0.15102	0.00068931	24
2003-12-14 00:00	1.5129	0.029327	24
2003-12-15 00:00	1.6804	0.0037555	15.608
2003-12-16 00:00	0.19332	0.00036929	24
2003-12-17 00:00	1.4045	0.035996	24
2003-12-18 00:00	0.11326	0.0033916	24
2003-12-19 00:00	-1.0321e-09	-7.0208e-12	24
2003-12-20 00:00	1.2146	0.093617	24
2003-12-21 00:00	2.0764	0.093064	24
2003-12-22 00:00	5.1851	0.022418	3.0684
2003-12-23 00:00	2.0804	0.069783	24
