DateTime	St	Ln	thermD
2003-11-09 00:00	-1.3588e-09	-2.0401e-10	24
2003-11-10 00:00	0.10209	0.0017026	24
2003-11-11 00:00	1.7576	0.0074463	22.6133
2003-11-12 00:00	3.6475	0.060854	22.4959
2003-11-13 00:00	-1.3418e-09	-1.0993e-12	24
2003-11-14 00:00	-1.2175e-09	-2.7814e-11	24
2003-11-15 00:00	0.12111	0.0018174	24
2003-11-16 00:00	2.0382	0.091386	22.495
2003-11-17 00:00	2.9101	0.17788	22.4238
2003-11-18 00:00	0.23515	0.0005689	23.5
2003-11-19 00:00	1.5608	0.03508	24
2003-11-20 00:00	-1.0947e-09	-2.0039e-11	24
2003-11-21 00:00	-1.086e-09	-1.2027e-11	24
2003-11-22 00:00	-1.2676e-09	-7.5501e-12	24
2003-11-23 00:00	-1.1931e-09	-1.5714e-11	24
2003-11-24 00:00	0.39242	0.0012118	24
2003-11-25 00:00	-1.1576e-09	-4.5865e-12	24
2003-11-26 00:00	0.34674	0.0017164	23.5
2003-11-27 00:00	1.1962	0.030324	22.5057
2003-11-28 00:00	1.6774	0.03455	22.4293
2003-11-29 00:00	-1.4368e-09	-3.3434e-12	24
2003-11-30 00:00	-1.2109e-09	-4.2728e-12	24
2003-12-01 00:00	-1.2898e-09	-3.1127e-12	24
2003-12-02 00:00	-1.1675e-09	-3.7071e-12	24
2003-12-03 00:00	-1.2595e-09	-1.1551e-10	24
2003-12-04 00:00	-1.395e-09	-2.2165e-11	24
2003-12-05 00:00	-1.38e-09	-5.5729e-11	24
2003-12-06 00:00	0.021025	0.00029143	24
2003-12-07 00:00	0.36125	0.020387	23.5
2003-12-08 00:00	-1.0797e-09	-3.8641e-12	24
2003-12-09 00:00	0.0083423	0.00021921	24
2003-12-10 00:00	0.039033	0.00022838	24
2003-12-11 00:00	-1.0442e-09	-1.6768e-12	24
2003-12-12 00:00	-1.1618e-09	-4.4128e-12	24
2003-12-13 00:00	-1.473e-09	-8.7967e-11	24
2003-12-14 00:00	-1.3996e-09	-3.6658e-11	24
2003-12-15 00:00	-1.2993e-09	-4.4471e-11	24
2003-12-16 00:00	-1.338e-09	-4.2999e-12	24
2003-12-17 00:00	-1.3667e-09	-3.2203e-12	24
2003-12-18 00:00	0.012804	0.00056647	24
2003-12-19 00:00	-1.0352e-09	-4.8794e-12	24
2003-12-20 00:00	-1.0047e-09	-5.016e-12	24
2003-12-21 00:00	0.013942	4.6518e-05	24
2003-12-22 00:00	-1.1079e-09	-5.0022e-12	24
2003-12-23 00:00	0.051739	0.0015139	24
2003-12-24 00:00	-1.1714e-09	-5.782e-12	24
2003-12-25 00:00	0.096478	0.0028439	24
2003-12-26 00:00	2.1063	0.018683	7.4395
2003-12-27 00:00	1.2447	0.022048	24
2003-12-28 00:00	-1.4355e-09	-3.0021e-12	24
2003-12-29 00:00	0.0072438	0.0001072	24
2003-12-30 00:00	-1.2926e-09	-1.6649e-11	24
2003-12-31 00:00	0.0051648	1.6666e-05	24
2004-01-01 00:00	0.052777	0.0023868	24
2004-01-02 00:00	-1.3103e-09	-1.4932e-11	24
2004-01-03 00:00	0.03003	0.00046578	24
2004-01-04 00:00	-1.6395e-09	-6.4414e-12	24
2004-01-05 00:00	-1.2337e-09	-3.9323e-12	24
2004-01-06 00:00	0.025174	7.6649e-05	24
2004-01-07 00:00	-1.3779e-09	-4.12e-12	24
2004-01-08 00:00	2.2505	0.063248	24
2004-01-09 00:00	3.2367	0.057784	22.6656
2004-01-10 00:00	1.5609	0.11062	24
2004-01-11 00:00	1.1808	0.0065245	22.4752
2004-01-12 00:00	0.61606	0.006235	22.4679
2004-01-13 00:00	0.29431	0.0040061	24
2004-01-14 00:00	0.28339	0.015566	24
2004-01-15 00:00	0.31571	0.00082945	24
2004-01-16 00:00	0.36185	0.0079976	24
2004-01-17 00:00	0.37053	0.0014121	24
2004-01-18 00:00	0.32782	0.0049189	24
2004-01-19 00:00	0.27296	0.00083323	24
2004-01-20 00:00	0.24108	0.0083686	24
2004-01-21 00:00	0.24174	0.021684	24
2004-01-22 00:00	0.21678	0.00050519	24
2004-01-23 00:00	0.1226	0.00056746	24
2004-01-24 00:00	0.10736	0.0016143	24
2004-01-25 00:00	0.054812	0.0017639	24
2004-01-26 00:00	0.025117	9.9375e-05	24
2004-01-27 00:00	0.024527	0.00046517	24
2004-01-28 00:00	0.019205	6.0862e-05	24
2004-01-29 00:00	0.057234	0.00026238	24
2004-01-30 00:00	0.068697	0.00037909	24
2004-01-31 00:00	0.058022	0.00086583	24
2004-02-01 00:00	0.065387	0.011303	24
2004-02-02 00:00	0.062317	0.00031933	24
2004-02-03 00:00	0.063466	0.0032677	24
2004-02-04 00:00	0.051642	0.00061225	24
2004-02-05 00:00	0.047406	0.003617	24
2004-02-06 00:00	0.10503	0.00062066	24
2004-02-07 00:00	0.055267	0.00087331	24
2004-02-08 00:00	0.042948	0.00078594	24
2004-02-09 00:00	0.035714	0.00013821	24
2004-02-10 00:00	0.033953	0.00017533	24
2004-02-11 00:00	0.040756	0.0013779	24
2004-02-12 00:00	0.042552	0.0017629	24
2004-02-13 00:00	0.026565	0.00048543	24
2004-02-14 00:00	0.024656	6.445e-05	24
2004-02-15 00:00	0.022415	0.00036143	24
2004-02-16 00:00	0.019804	0.0005908	24
2004-02-17 00:00	0.024469	0.0005681	24
2004-02-18 00:00	0.017809	0.00083296	24
2004-02-19 00:00	0.025399	0.00043651	24
2004-02-20 00:00	0.023845	0.00011086	24
2004-02-21 00:00	0.55757	0.0013719	24
2004-02-22 00:00	0.011547	0.00024726	24
2004-02-23 00:00	0.025682	0.00027295	24
2004-02-24 00:00	0.026179	0.00047723	24
2004-02-25 00:00	0.018307	0.00062369	24
2004-02-26 00:00	0.006062	0.00017093	24
2004-02-27 00:00	0.0055035	0.00012747	24
2004-02-28 00:00	0.0034142	6.3652e-05	24
2004-02-29 00:00	0.0050569	7.7341e-05	24
2004-03-01 00:00	0.0067976	9.8829e-05	24
2004-03-02 00:00	0.014532	4.5941e-05	24
2004-03-03 00:00	0.016647	0.00034382	24
2004-03-04 00:00	0.017508	0.0005306	24
2004-03-05 00:00	0.016559	6.2085e-05	24
2004-03-06 00:00	-1.2216e-09	-1.2795e-11	24
2004-03-07 00:00	-1.4919e-09	-3.2833e-11	24
2004-03-08 00:00	0.19669	0.00035731	24
2004-03-09 00:00	0.0099065	0.0005349	24
2004-03-10 00:00	-1.4086e-09	-6.7888e-11	24
