DateTime	St	Ln	thermD
2003-11-09 00:00	-1.3588e-09	-2.0401e-10	24
2003-11-10 00:00	0.095486	0.0015925	24
2003-11-11 00:00	0.74168	0.0031952	23.5
2003-11-12 00:00	3.9429	0.067098	22.539
2003-11-13 00:00	-1.2073e-09	-9.8911e-13	24
2003-11-14 00:00	-1.3551e-09	-3.0959e-11	24
2003-11-15 00:00	0.074302	0.0011149	24
2003-11-16 00:00	1.404	0.065071	22.5315
2003-11-17 00:00	2.0479	0.12576	22.4688
2003-11-18 00:00	0.026238	6.4149e-05	24
2003-11-19 00:00	1.151	0.025869	24
2003-11-20 00:00	-1.366e-09	-2.5005e-11	24
2003-11-21 00:00	-1.1669e-09	-1.2923e-11	24
2003-11-22 00:00	-1.3687e-09	-8.152e-12	24
2003-11-23 00:00	-1.0215e-09	-1.3453e-11	24
2003-11-24 00:00	0.14348	0.00044308	24
2003-11-25 00:00	-1.1665e-09	-4.6219e-12	24
2003-11-26 00:00	0.26831	0.0013282	23.5
2003-11-27 00:00	0.78075	0.019529	22.6134
2003-11-28 00:00	0.73816	0.01533	22.6144
2003-11-29 00:00	-1.0106e-09	-2.3516e-12	24
2003-11-30 00:00	-1.5731e-09	-5.5507e-12	24
2003-12-01 00:00	-1.2586e-09	-3.0373e-12	24
2003-12-02 00:00	-1.2383e-09	-3.932e-12	24
2003-12-03 00:00	-1.3709e-09	-1.2574e-10	24
2003-12-04 00:00	-9.364e-10	-1.4879e-11	24
2003-12-05 00:00	-1.2527e-09	-5.0588e-11	24
2003-12-06 00:00	-1.3422e-09	-1.8604e-11	24
2003-12-07 00:00	0.27202	0.015513	24
2003-12-08 00:00	-1.2886e-09	-4.6117e-12	24
2003-12-09 00:00	-1.2923e-09	-3.3956e-11	24
2003-12-10 00:00	-1.2251e-09	-7.1679e-12	24
2003-12-11 00:00	-1.4525e-09	-2.3324e-12	24
2003-12-12 00:00	-1.426e-09	-5.4163e-12	24
2003-12-13 00:00	0.063028	0.003764	24
2003-12-14 00:00	0.037911	0.00099295	24
2003-12-15 00:00	0.10339	0.0035387	24
2003-12-16 00:00	-1.3456e-09	-4.3245e-12	24
2003-12-17 00:00	-1.3936e-09	-3.2836e-12	24
2003-12-18 00:00	0.21025	0.009302	24
2003-12-19 00:00	-9.9847e-10	-4.7064e-12	24
2003-12-20 00:00	0.016256	8.1157e-05	24
2003-12-21 00:00	0.088145	0.0002941	24
2003-12-22 00:00	-1.2727e-09	-5.7461e-12	24
2003-12-23 00:00	0.25573	0.0074824	24
2003-12-24 00:00	0.0025345	1.251e-05	24
2003-12-25 00:00	0.10382	0.0030603	24
2003-12-26 00:00	3.8157	0.10209	22.4415
2003-12-27 00:00	5.2323	0.044358	11.4865
2003-12-28 00:00	-1.0148e-09	-2.1223e-12	24
2003-12-29 00:00	0.021198	0.00031371	24
2003-12-30 00:00	0.046038	0.00059296	24
2003-12-31 00:00	0.0012505	4.0351e-06	24
2004-01-01 00:00	0.42108	0.019043	24
2004-01-02 00:00	-1.3591e-09	-1.5488e-11	24
2004-01-03 00:00	0.18235	0.0026802	22.7433
2004-01-04 00:00	-1.0418e-09	-4.093e-12	24
2004-01-05 00:00	0.0058078	1.8511e-05	24
2004-01-06 00:00	1.3249	0.0040341	24
2004-01-07 00:00	0.22294	0.00062775	22.6013
2004-01-08 00:00	0.25425	0.0071455	24
2004-01-09 00:00	0.2789	0.0049404	22.4884
2004-01-10 00:00	0.30968	0.021946	24
2004-01-11 00:00	0.35688	0.0021057	24
2004-01-12 00:00	0.3735	0.0040379	24
2004-01-13 00:00	0.37791	0.005144	24
2004-01-14 00:00	0.34948	0.019196	24
2004-01-15 00:00	0.37639	0.00098889	24
2004-01-16 00:00	0.4014	0.0088717	24
2004-01-17 00:00	0.40433	0.001541	24
2004-01-18 00:00	0.36055	0.00541	24
2004-01-19 00:00	0.30008	0.00091601	24
2004-01-20 00:00	0.25596	0.0088851	24
2004-01-21 00:00	0.26694	0.023944	24
2004-01-22 00:00	0.23326	0.00054361	24
2004-01-23 00:00	0.17205	0.00079632	24
2004-01-24 00:00	0.12255	0.0018428	24
2004-01-25 00:00	0.063203	0.002034	24
2004-01-26 00:00	0.036188	0.00014318	24
2004-01-27 00:00	0.065946	0.0012507	24
2004-01-28 00:00	0.015387	4.8762e-05	24
2004-01-29 00:00	0.056924	0.00026096	24
2004-01-30 00:00	0.057712	0.00031848	24
2004-01-31 00:00	0.057703	0.00086106	24
2004-02-01 00:00	0.064207	0.011099	24
2004-02-02 00:00	0.063138	0.00032354	24
2004-02-03 00:00	0.068481	0.003526	24
2004-02-04 00:00	0.054187	0.00064242	24
2004-02-05 00:00	0.054268	0.0041406	24
2004-02-06 00:00	0.11347	0.00067055	24
2004-02-07 00:00	0.053449	0.00084458	24
2004-02-08 00:00	0.044638	0.00081687	24
2004-02-09 00:00	0.037855	0.00014649	24
2004-02-10 00:00	0.03402	0.00017568	24
2004-02-11 00:00	0.040762	0.0013781	24
2004-02-12 00:00	0.04687	0.0019418	24
2004-02-13 00:00	0.026693	0.00048776	24
2004-02-14 00:00	0.025478	6.6599e-05	24
2004-02-15 00:00	0.022473	0.00036237	24
2004-02-16 00:00	0.019797	0.00059057	24
2004-02-17 00:00	0.024418	0.00056692	24
2004-02-18 00:00	0.01776	0.00083067	24
2004-02-19 00:00	0.025381	0.00043619	24
2004-02-20 00:00	0.023873	0.00011099	24
2004-02-21 00:00	0.55702	0.0013705	24
2004-02-22 00:00	0.011598	0.00024835	24
