DateTime	St	Ln	thermD
2003-11-09 00:00	-1.0377e-09	-4.6022e-12	24
2003-11-10 00:00	7.8486e-06	2.912e-07	24
2003-11-11 00:00	0.625	0.049816	24
2003-11-12 00:00	0.2188	0.0017788	24
2003-11-13 00:00	2.7853	0.093196	22.7364
2003-11-14 00:00	0.17553	0.00054206	24
2003-11-15 00:00	-1.2449e-09	-2.2702e-12	24
2003-11-16 00:00	1.2356e-05	6.714e-08	24
2003-11-17 00:00	0.23767	0.02027	24
2003-11-18 00:00	0.44264	0.10362	24
2003-11-19 00:00	0.65925	0.0045488	24
2003-11-20 00:00	0.091475	0.0002202	24
2003-11-21 00:00	5.7854e-06	1.5045e-08	24
2003-11-22 00:00	1.5736	0.052875	24
2003-11-23 00:00	1.338	0.051955	24
2003-11-24 00:00	0.84955	0.027004	24
2003-11-25 00:00	0.2722	0.0012925	24
2003-11-26 00:00	-1.0153e-09	-6.6026e-11	24
2003-11-27 00:00	0.43688	0.020088	24
2003-11-28 00:00	0.9754	0.028729	24
2003-11-29 00:00	0.18632	0.0005314	24
2003-11-30 00:00	-9.4843e-10	-1.6593e-12	24
2003-12-01 00:00	-1.0965e-09	-2.1473e-11	24
2003-12-02 00:00	1.6366e-05	6.6935e-08	24
2003-12-03 00:00	-1.2635e-09	-3.5326e-12	24
2003-12-04 00:00	-1.0771e-09	-5.4672e-12	24
2003-12-05 00:00	-1.1637e-09	-7.0662e-12	24
2003-12-06 00:00	0.00075766	2.865e-05	24
2003-12-07 00:00	-1.0436e-09	-3.2703e-12	24
2003-12-08 00:00	-1.0342e-09	-2.402e-12	24
2003-12-09 00:00	0.17154	0.0044042	24
2003-12-10 00:00	1.9023	0.039578	7.3312
2003-12-11 00:00	0.15871	0.00082693	24
2003-12-12 00:00	-1.0987e-09	-5.0898e-11	24
2003-12-13 00:00	-1.08e-09	-4.9298e-12	24
2003-12-14 00:00	0.38198	0.0074043	24
2003-12-15 00:00	0.14817	0.0005092	24
2003-12-16 00:00	-1.0656e-09	-2.0357e-12	24
2003-12-17 00:00	0.37637	0.0096459	24
2003-12-18 00:00	-1.0411e-09	-3.1178e-11	24
2003-12-19 00:00	0.069668	0.00047389	24
2003-12-20 00:00	0.65717	0.050651	24
2003-12-21 00:00	1.071	0.048004	24
2003-12-22 00:00	1.2341	0.041734	24
2003-12-23 00:00	1.1434	0.038352	24
2003-12-24 00:00	0.7533	0.015269	24
2003-12-25 00:00	-1.0647e-09	-4.9378e-12	24
2003-12-26 00:00	2.8394e-05	1.1523e-07	24
2003-12-27 00:00	0.029213	0.00011865	24
2003-12-28 00:00	0.69029	0.0071259	24
2003-12-29 00:00	3.0473	0.017633	4.5579
2003-12-30 00:00	2.3145	0.025741	7.6184
2003-12-31 00:00	0.10593	0.00034623	24
2004-01-01 00:00	0.046312	0.00045161	24
2004-01-02 00:00	0.18067	0.0042111	24
2004-01-03 00:00	-9.8347e-10	-3.9449e-11	24
2004-01-04 00:00	0.02719	0.0012869	24
2004-01-05 00:00	0.019756	0.00011824	24
2004-01-06 00:00	0.082247	0.001454	24
2004-01-07 00:00	-1.1364e-09	-6.0534e-12	24
2004-01-08 00:00	1.9847	0.009931	24
2004-01-09 00:00	7.5209	0.022646	14.9013
2004-01-10 00:00	12.557	0.013664	6.5666
2004-01-11 00:00	10.1202	0.0487	14.8227
2004-01-12 00:00	9.3284	0.15843	14.7679
2004-01-13 00:00	8.8675	0.18922	14.7745
2004-01-14 00:00	8.3854	0.009036	14.7786
