DateTime	St	Ln	thermD
2003-11-09 00:00	-1.3588e-09	-2.0401e-10	24
2003-11-10 00:00	0.10554	0.0017601	24
2003-11-11 00:00	1.7834	0.0075533	22.6113
2003-11-12 00:00	4.3308	0.072255	22.495
2003-11-13 00:00	-1.4312e-09	-1.1726e-12	24
2003-11-14 00:00	-1.3004e-09	-2.9709e-11	24
2003-11-15 00:00	0.18552	0.0027838	24
2003-11-16 00:00	2.1796	0.097577	22.493
2003-11-17 00:00	3.4478	0.21211	22.482
2003-11-18 00:00	0.067698	0.00016551	24
2003-11-19 00:00	1.8261	0.041042	24
2003-11-20 00:00	-1.4109e-09	-2.5828e-11	24
2003-11-21 00:00	0.068084	0.00075399	24
2003-11-22 00:00	0.31936	0.0018822	23.5
2003-11-23 00:00	0.91546	0.011931	23.5
2003-11-24 00:00	1.0963	0.0031696	22.4699
2003-11-25 00:00	-1.2334e-09	-4.8866e-12	24
2003-11-26 00:00	0.74101	0.0035062	22.702
2003-11-27 00:00	1.217	0.030856	22.5081
2003-11-28 00:00	1.8039	0.037096	22.394
2003-11-29 00:00	-1.2401e-09	-2.8855e-12	24
2003-11-30 00:00	-1.3846e-09	-4.8856e-12	24
2003-12-01 00:00	0.051428	0.0001241	24
2003-12-02 00:00	-1.3934e-09	-4.4245e-12	24
2003-12-03 00:00	-1.1618e-09	-1.0655e-10	24
2003-12-04 00:00	-1.1942e-09	-1.8976e-11	24
2003-12-05 00:00	-1.3009e-09	-5.2535e-11	24
2003-12-06 00:00	-1.1199e-09	-1.5523e-11	24
2003-12-07 00:00	0.4925	0.027794	23.5
2003-12-08 00:00	-1.1415e-09	-4.0852e-12	24
2003-12-09 00:00	0.04929	0.0012952	24
2003-12-10 00:00	-1.2284e-09	-7.1872e-12	24
2003-12-11 00:00	-1.2749e-09	-2.0473e-12	24
2003-12-12 00:00	-1.3205e-09	-5.0155e-12	24
2003-12-13 00:00	-1.089e-09	-6.5036e-11	24
2003-12-14 00:00	-1.2713e-09	-3.3297e-11	24
2003-12-15 00:00	-1.0562e-09	-3.615e-11	24
2003-12-16 00:00	-1.1356e-09	-3.6494e-12	24
2003-12-17 00:00	-1.0979e-09	-2.5871e-12	24
2003-12-18 00:00	-1.0506e-09	-4.6483e-11	24
2003-12-19 00:00	-1.3061e-09	-6.1562e-12	24
2003-12-20 00:00	-1.2524e-09	-6.2523e-12	24
2003-12-21 00:00	-1.356e-09	-4.5243e-12	24
2003-12-22 00:00	-1.064e-09	-4.8039e-12	24
2003-12-23 00:00	0.034989	0.0010238	24
2003-12-24 00:00	0.00036234	1.7885e-06	24
2003-12-25 00:00	0.055406	0.0016332	24
2003-12-26 00:00	1.1834	0.033862	24
2003-12-27 00:00	0.35888	0.0063571	24
2003-12-28 00:00	-1.4206e-09	-2.971e-12	24
2003-12-29 00:00	0.0047767	7.069e-05	24
2003-12-30 00:00	-1.3615e-09	-1.7536e-11	24
2003-12-31 00:00	0.00052383	1.6903e-06	24
2004-01-01 00:00	0.16039	0.0072538	24
2004-01-02 00:00	-7.1348e-10	-8.1307e-12	24
2004-01-03 00:00	-1.422e-09	-2.2057e-11	24
2004-01-04 00:00	-1.4069e-09	-5.5274e-12	24
